Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,EID
"Atkinson A., Siegel V., Pakhomov E., Rothery P.","Long-term decline in krill stock and increase in salps within the Southern Ocean",2004,"Nature","432","7013",,"100","103",,"10.1038/nature02996","https://www.scopus.com/inward/record.uri?eid=2-s2.0-8544245671&doi=10.1038%2fnature02996&partnerID=40&md5=0f73919909c8b17f9d804d3ccc7ae60b","Antarctic krill (Euphausia superba) and salps (mainly Salpa thompsoni) are major grazers in the Southern Ocean, and krill support commercial fisheries. Their density distributions have been described in the period 1926-51, while recent localized studies suggest short-term changes. To examine spatial and temporal changes over larger scales, we have combined all available scientific net sampling data from 1926 to 2003. This database shows that the productive southwest Atlantic sector contains >50% of Southern Ocean krill stocks, but here their density has declined since the 1970s. Spatially, within their habitat, summer krill density correlates positively with chlorophyll concentrations. Temporally, within the southwest Atlantic, summer krill densities correlate positively with sea-ice extent the previous winter. Summer food and the extent of winter sea ice are thus key factors in the high krill densities observed in the southwest Atlantic Ocean. Krill need the summer phytoplankton blooms of this sector, where winters of extensive sea ice mean plentiful winter food from ice algae, promoting larval recruitment and replenishing the stock. Salps, by contrast, occupy the extensive lower-productivity regions of the Southern Ocean and tolerate warmer water than krill. As krill densities decreased last century, salps appear to have increased in the southern part of their range. These changes have had profound effects within the Southern Ocean food web.",2-s2.0-8544245671
"Ross R.M., Quetin L.B., Newberger T., Oakes S.A.","Growth and behavior of larval krill (Euphausia superba) under the ice in late winter 2001 west of the Antarctic Peninsula",2004,"Deep-Sea Research Part II: Topical Studies in Oceanography","51","17-19",,"2169","2184",,"10.1016/j.dsr2.2004.07.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744275385&doi=10.1016%2fj.dsr2.2004.07.001&partnerID=40&md5=a9d7065009caf7828015431c308397b1","In situ growth rates are one measure of the physiological condition of larval Antarctic krill in winter. During the southern ocean global ecosystem dynamics (SO GLOBEC) research cruise in July/August 2001 aboard the ARSV Laurence M. Gould west of Adelaide Island and Marguerite Bay, larval krill were observed in the under-ice habitat. Ten instantaneous growth rate experiments were conducted with larvae collected from the under-ice habitat on the outer shelf, mid-shelf, and just south of Adelaide Island in the mouth of Marguerite Bay. For all experiments, average growth increments for larval krill were about -1.6% per intermolt period, with a median intermolt period of 30.6 d. Larvae were observed feeding on the ice, even though no color was visible in the ice. Pigment (chlorophyll a equivalents) content of larvae from three of the sites was measured as an indicator of ingestion of sea-ice microalgae. Pigment values were above those found in starved controls, but only about 20% of maximum possible values. Although feeding, the data suggested that the larval krill were unable to ingest enough food to maintain growth. The results from this first SO GLOBEC winter process cruise were compared to growth rates of larval krill during previous winter cruises that covered all months from late May through September, except for the month of August. © 2004 Elsevier Ltd. All rights reserved.",2-s2.0-9744275385
"Pakhomov E.A., Atkinson A., Meyer B., Oettl B., Bathmann U.","Daily rations and growth of larval krill Euphausia superba in the Eastern Bellingshausen Sea during austral autumn",2004,"Deep-Sea Research Part II: Topical Studies in Oceanography","51","17-19",,"2185","2198",,"10.1016/j.dsr2.2004.08.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744253905&doi=10.1016%2fj.dsr2.2004.08.003&partnerID=40&md5=1d5ff20409e5a6824b7df3de773f30ef","As the German contribution to the Southern Ocean Global Ocean Ecosystems Dynamics Study (SO GLOBEC), RV Polarstern visited the Eastern Bellingshausen Sea between 18 April and 1 May 2001. This paper examines in situ feeding cycles, ingestion rates and growth of larval krill Euphausia superba. Larval krill were exceptionally numerous, especially over the shelf break and continental slope: mean 8872 larvae m -2, maximum 30 084 larvae m -2. The developmental stage composition of krill larvae over the shelf was advanced compared to that at continental slope stations, which may have resulted from enhanced food availability over the shelf. Despite the season being late autumn, the feeding activity of larval krill was similar to published summer rates. The intermoult period of larval krill ranged from 6 to 17 days, with daily growth rates reaching 2.2% of body length, 8.7% of body wet mass and 5.7% of body carbon. Daily ingestion rates were 8.5-17.6 μg C ind -1 d -1 for calyptopis 3 to furcilia 2 and 35.1-57.4 μg C ind -1 d -1 for furcilia 3-5, and were positively correlated with ambient chlorophyll a concentrations. Daily rations showed the same tendency, ranging from 21.5 to 44.5% of body C d -1 (calyptopis 3 to furcilia 2) and from 17.8 to 29.2% of body C d -1 (furcilia 3-5). Comparison of daily rations between open water and sea ice stations supports the notion that larval krill at low pelagic food supply under the sea ice have to exploit ice biota to sustain their metabolic demands. © 2004 Elsevier Ltd. All rights reserved.",2-s2.0-9744253905
"Daly K.L.","Overwintering growth and development of larval Euphausia superba: An interannual comparison under varying environmental conditions west of the Antarctic Peninsula",2004,"Deep-Sea Research Part II: Topical Studies in Oceanography","51","17-19",,"2139","2168",,"10.1016/j.dsr2.2004.07.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744247720&doi=10.1016%2fj.dsr2.2004.07.010&partnerID=40&md5=0ac12b5405fae93f670adb818a944fda","Growth, molting, and development of larval Antarctic krill were investigated near Marguerite Bay during four cruises in austral autumn and winter 2001 and 2002, as part of the US Southern Ocean GLOBEC program. Overwintering survival of larvae has been linked to annual sea-ice formation and extent, as sea-ice biota may provide food when other sources are scarce in the water column. During autumn 2001, larvae were very abundant (1-19 individuals m -3), with younger stages dominant offshelf and older stages dominant on-shelf. On-shelf larvae were in better condition than offshore larvae. During autumn 2002, larvae again were abundant offshelf (0.01-110 m -3), whereas all stages were scarce on-shelf. Declining diatom and radiolarian blooms were present during autumn in both years. Average chlorophyll concentrations were low (0.10 vs. 0.22 μg l -1) in autumn and an order of magnitude lower in winter. Carbon content of larvae during autumn 2001 and 2002 (41% vs. 38% C of DW) suggested that lipid storage was moderate. The median autumn larval growth rate (0.027 mm d -1) was lower and the intermolt period (19 d) longer than reported summer values. During winter, larvae appeared to be food-limited based on the following observations: (1) the median growth rate decreased (0.00 mm d -1) and the intermolt period increased (40 d), (2) larval length-specific dry weight (DW) and % carbon and nitrogen of DW decreased, and (3) 88% of furcilia 6 did not develop to the juvenile stage, but remained at the same stage after molting. Experimental results demonstrated that some larvae could survive starvation for a month by combusting body reserves (ca. 1% decrease in DW and body C and N d -1), implying that a portion of the population was resilient to the suboptimal food supply. Although sea ice formed up to 2 months earlier in 2002, ice algae at the ice-water interface, where it is accessible to krill, was not an abundant food source in either year (0.05 vs. 0.07 μg chl l -1). In winter 2001, furcilia were commonly observed near the undersurface of sea-ice, but only rarely in 2002 until mid-September, when ice algae began to accumulate. Low gut fluorescence values also indicate that little nutrition was derived from autotrophs in winter. Instead, larvae were likely opportunistic scavengers exploiting all available food sources, including microzooplankton, benthic larvae, detritus, scarce phytoplankton and sea-ice biota. In summary, larval krill exhibited several overwintering behaviors: (1) flexible feeding, (2) flexible morphology (i.e., delayed development), (3) flexible physiology (i.e., increased intermolt period, reduced growth), (4) moderate lipid storage, and (5) ability to withstand starvation by combusting body C and N. Because most larvae did not shrink in length, this measure may not be a good indicator of the body combustion strategy. At these high latitudes, sea-ice biota may not be a primary source of food during winter, but progressively more important in spring as irradiance levels increase. Winter survivors during 2001 resulted in a significant recruitment to the juvenile size class during spring. © 2004 Elsevier Ltd. All rights reserved.",2-s2.0-9744247720
"Savich M.S., Alekseyenko V.R.","Changes in phytoplankton of the southern part of the Scotia Sea (Antarctic Region) in autumn 1998",2004,"Hydrobiological Journal","40","2",,"3","11",,"10.1615/HydrobJ.v40.i2.10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942555394&doi=10.1615%2fHydrobJ.v40.i2.10&partnerID=40&md5=27d50fcf3fa17d86302aad3f04a75d46","The species composition, quantitative indices of development, and spatial distribution of phytoplankton of the Scotia Sea (Antarctic Region) were studied in autumn 1998. The peculiarities of development of phytoplankton were compared in various years differing in their climatic conditions. It has been found that the quantitative indices of development of phytoplankton, and also of other trophic components, varied over a wide range. In autumn 1998 the biomass of phytoplankton was as twice as higher than that registered in autumn 1997, whereas the biomass of Salpidae was higher by a factor of 1.5. At the same time, the biomass of zooplankton decreased by a factor of 2, whereas the numbers of Euphausia superba Dana larvae were two orders of magnitude lower than those observed in 1997.",2-s2.0-2942555394
"Stübing D., Hagen W.","Fatty acid biomarker ratios - Suitable trophic indicators in Antarctic euphausiids?",2003,"Polar Biology","26","12",,"774","782",,"10.1007/s00300-003-0550-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9144243570&doi=10.1007%2fs00300-003-0550-8&partnerID=40&md5=c5189d93b31f3a947cdc78d41b374b46","Fatty-acid biomarkers are frequently used for the identification of trophic relationships among marine zooplankton. We have evaluated the suitability of five fatty-acid ratios [16:0/16:1(n-7), 16:1(n-7)/18:4(n-3), 18:1(n-9)/18:1(n-7), 20:5(n-3)/22:6(n-3), PUFA/SFA] that have been proposed as trophic indicators in the literature. Total lipid content and fatty-acid composition were determined in four Antarctic euphausiid species (Euphausia superba, E. frigida, E. triacantha, Thysanoessa macrura). There is a significant relationship between the lipid content and most of these ratios in the investigated euphausiids. Only the 16:1(n-7)/18:4(n-3) ratio exhibits no clear relationship to total lipids. Further exceptions occur in E. triacantha: the 18:1(n-9)/18:1(n-7) and the 20:5n-3)/22:6(n-3) ratios are not correlated to the lipid content in this species. There is a weaker correlation between the fatty-acid ratios and the total lipid content in E. superba larvae than in the postlarvae, indicating a stronger dietary influence on the lipids of the younger stages. We conclude that those fatty-acid ratios that strongly depend on an animal's total lipid content (particularly PUFA/SFA), are only of limited use as trophic indices, since total lipid content may vary greatly with factors (such as reproductive processes) that are unrelated to specific feeding preferences.",2-s2.0-9144243570
"Quetin L.B., Ross R.M., Frazer T.K., Amsler M.O., Wyatt-Evens C., Oakes S.A.","Growth of larval krill, Euphausia superba, in fall and winter west of the Antarctic Peninsula",2003,"Marine Biology","143","5",,"833","843",,"10.1007/s00227-003-1130-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345099411&doi=10.1007%2fs00227-003-1130-8&partnerID=40&md5=ad5f7bc393a77cfb43325a2f5c786ec1","A quantitative characterization of growth-related parameters for larval and juvenile Antarctic krill, Euphausia superba (Dana), is essential to understanding the early life history of this key species in the Southern Ocean ecosystem. To this end, instantaneous growth rate experiments were conducted with larval and juvenile krill to determine growth increments and molting frequency in situ. All experiments were carried out during fall and winter months (April through September) on nine separate cruises west of the Antarctic Peninsula between 1987 and 1999. A consistent seasonal pattern across years was observed: growth rates decreased during fall (April/ May), were minimal in early winter (June), and increased to maximum rates by late winter (September). Habitat-specific differences (water column vs under-ice) in growth rates of larvae collected on the same cruise were not observed in early winter (June 1993; within-year comparison). However, in a between-year comparison, larvae from the under-ice habitat (June/July 1987) had significantly higher growth increments than larvae from the open-water habitat (July 1989). The difference between these two comparisons may be a function of the degree of contrast in food availability in the water column and the sea ice at different times in the winter. Daylength at the time of collection explained 74% of the variation in larval and juvenile growth rates. This correlation may be an indirect effect of the influence of diel cycles on krill behavior and/or primary production in both the water column and ice.",2-s2.0-0345099411
"Quetin L.B., Ross R.M.","Episodic recruitment in Antarctic krill Euphausia superba in the Palmer LTER study region",2003,"Marine Ecology Progress Series","259",,,"185","200",,"10.3354/meps259185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141890918&doi=10.3354%2fmeps259185&partnerID=40&md5=fa8dd4bd993016908422f76e4715fe42","As part of the Palmer Long-Term Ecological Research (LTER) program, the size structure of the population of Antarctic krill found between Anvers and Adelaide Islands west of the Antarctic Peninsula has been analyzed for patterns in recruitment success. The data were from a series of 11 cruises, 1 in spring (November 1991) and 10 in summer (January 1993 to January 2002). A maximum-likelihood fitting procedure was used to fit a mixture of normal distributions to the length-density distributions derived from net data. The recruitment index was calculated as the proportion of age-class 1 krill of the total. Antarctic krill in the Palmer LTER region showed a pattern of episodic recruitment, with 2 strong year classes in succession followed by 3 or 4 moderate or poor year classes. The 2 strong year classes represented 85 to 90% of the krill caught for 5 or 6 yr, and as the absolute abundance of the year class declined due to mortality, so did the abundance of Antarctic krill in the region. The recruitment index was positively correlated with the absolute value of a seasonal El Niño/Southern Oscillation (ENSO) index, with strongest recruitment during the neutral or moderate periods of ENSO. The mechanism underlying the strong link between the recruitment index and ENSO is most likely the effects of seasonal sea-ice dynamics on both reproduction and winter-over survival of the resulting larvae as previously documented.",2-s2.0-0141890918
"Meyer B., Atkinson A., Blume B., Bathmann U.V.","Feeding and energy budgets of larval antarctic krill Euphausia superba in summer",2003,"Marine Ecology Progress Series","257",,,"167","177",,"10.3354/meps257167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041854433&doi=10.3354%2fmeps257167&partnerID=40&md5=26c8a62128580ff2e4ae0c2a77a586a9","The physiological condition and feeding activity of the dominant larval stages of Euphausia superba (calyptopis stage III, furcilia stages I and II) were investigated from February to March 2000 at the Rothera Time Series monitoring station (67° 34′ S, 68° 07′ W, Adelaide Island, Western Antarctic Peninsula). A dense phytoplankton bloom (5 to 25 μg chl a l-1) occupied the mixed layer throughout the study period. The feeding of larvae was measured by incubating the animals in natural seawater. Food concentrations ranged from 102 to 518 μg C l-1 across experiments, and the mean daily C rations were 28% body C for calyptosis stage III (CIII), 25% for furcilia stage I (FI) and 15% for FII. The phytoplankton, dominated by diatoms and motile prey taxa, ranged from 8 to 79 μm in size. Across this size spectrum of diatoms, CIII cleared small cells most efficiently, as did FI to a lesser degree. FII, however, showed no clear tendency for a specific cell size. Across the measured size spectrum of the motile taxa, all larvae stages showed a clear preference towards the larger cells. Estimated C assimilation efficiencies were high, from 70 to 92% (mean 84%). Respiration rates of freshly caught larvae were 0.7 to 1.1 μl O2 mg DM -1 h-1. The calculated respiratory C loss showed a significant increase with increasing food concentration in all larval stages, ranging from 0.9 to 2.4% body C d-1. These respiratory losses, combined with the high assimilation efficiencies, thus give the larvae ample capacity for growth at these food concentrations. Critical concentrations of food to achieve maximum daily rations were in the range of 100 to 200 μg C l-1 (∼2 to 4 μg chl a l-1). Thus productive shelf sites along the Antarctic Peninsula, such as Rothera, may act as good 'nursery' areas for krill larvae.",2-s2.0-0041854433
"Bustos R., Romo L., Yáñez K., Díaz G., Romo C.","Oxidative stability of carotenoid pigments and polyunsaturated fatty acids in microparticulate diets containing krill oil for nutrition of marine fish larvae",2003,"Journal of Food Engineering","56","2-3",,"289","293",,"10.1016/S0260-8774(02)00272-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037290258&doi=10.1016%2fS0260-8774%2802%2900272-8&partnerID=40&md5=2141c5a2da77b0196fd3a4b6e82f7699","Stability of ω-3 polyunsaturated fatty acids (PUFAs) and astaxanthin pigments in a aqueous suspension of krill oil/chitosan microcapsules was studied. Physically stable and homogeneous microcapsules were obtained with chitosan of different molecular weight. PUFAs were stable during the first 15 days of the study retaining over 95% of the eicosapentaenoic acid and docosahexaenoic acid originally present in the oil. Astaxanthin and its ethers were not as stable as the PUFAs, however low molecular weight chitosan showed a better protective effect than high molecular weight chitosan. The potential application of this microparticulate system for PUFAs and liposoluble vitamin supplementation of processed human food and aquafeed is discussed. © 2002 Elsevier Science Ltd. All rights reserved.",2-s2.0-0037290258
"Stübing D., Hagen W., Schmidt K.","On the use of lipid biomarkers in marine food web analyses: An experimental case study on the Antarctic krill, Euphausia superba",2003,"Limnology and Oceanography","48","4",,"1685","1700",,"10.4319/lo.2003.48.4.1685","https://www.scopus.com/inward/record.uri?eid=2-s2.0-18344405153&doi=10.4319%2flo.2003.48.4.1685&partnerID=40&md5=d461c6cbe7e247e122b0d1b7dfe32e72","The application of marker fatty acids to trace the feeding habits of Euphausia superba (krill) has produced contradictory results. We examined the effects of various diets on the fatty acid composition of larval, juvenile, and adult E. superba collected in April 1999 in the southwest Lazarev Sea and in April 2001 in the Bellingshausen Sea. Specimens were fed four different diets (mixed phytoplankton, mixed ice algae, the ice diatom Fragilariopsis cylindrus, and mixed copepod assemblages) or starved for up to 44 d. Total lipid content, lipid classes, and fatty acid composition showed very little variation in juvenile and adult krill with the different feeding regimes. Furcilia lipids were much more strongly influenced by the fatty acid signatures of their food. No stage-specific food preferences were detected in the larvae, and spatial patterns were mirrored by all furcilia stages. Comparison of the fatty acid profiles of the offered food with those of the subsequently excreted feces indicated preferential assimilation of polyunsaturated fatty acids by E. superba.",2-s2.0-18344405153
"Hofmann E.E., Hüsrevoǧlu Y.S.","A circumpolar modeling study of habitat control of Antarctic krill (Euphausia superba) reproductive success",2003,"Deep-Sea Research Part II: Topical Studies in Oceanography","50","22-26",,"3121","3142",,"10.1016/j.dsr2.2003.07.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347447302&doi=10.1016%2fj.dsr2.2003.07.012&partnerID=40&md5=0829b7bcc4437422823cdabd425f5900","A one-dimensional, temperature-dependent model is implemented to simulate the descent-ascent cycle of Antarctic krill (Euphausia superba) embryos and larvae. Inputs to the model are monthly mean climatologies of ambient temperature and density fields obtained from the World Ocean Atlas Database for Southern Ocean waters. Simulations are done with a 1° resolution at a circumpolar scale, south of 60°S, and the results are interpolated to a 5′ grid to match the resolution of the bottom bathymetry data. Simulations of the descent-ascent cycle using environmental conditions corresponding to the Antarctic krill spawning season (December-March) resulted in unconstrained success in completion of the cycle in water deeper than 1000 m. Continental shelf regions favorable to successful hatching of Antarctic krill embryos are limited to areas along the west Antarctic Peninsula, large areas in the Bellingshausen and Amundsen Seas, offshore of Wilkes Land, and to the east and west of Prydz Bay. These are regions where the Southern Antarctic Circumpolar Current Front is along the shelf slope, the Antarctic Slope Front is absent, and Circumpolar Deep Water is present. The effect of seasonal variability in temperature on the descent-ascent cycle tends to enhance the probability of success in regions offshore of Wilkes Land, Queen Maud Land, and the eastern shelf of the Antarctic Peninsula later in the spawning season. The simulations show that success of the descent-ascent cycle is sensitive to initial embryo diameter and larval ascent rate. Initial embryo diameter may provide an additional constraint on success of the descent-ascent cycle, especially in continental shelf waters, where small embryos tend to encounter the bottom before hatching. The circumpolar distributions of simulated embryo hatching depth and larval success show that all regions of the Antarctic are not equal in the ability to support successful completion of the Antarctic krill descent-ascent cycle, which has implications for the overall circum-Antarctic krill distribution and for the development of nutrient and material budgets, especially for Antarctic continental shelf areas. © 2003 Elsevier Ltd. All rights reserved.",2-s2.0-0347447302
"Schmidt K., Atkinson A., Stübing D., McClelland J.W., Montoya J.P., Voss M.","Trophic relationships among Southern Ocean copepods and krill: Some uses and limitations of a stable isotope approach",2003,"Limnology and Oceanography","48","1 I",,"277","289",,"10.4319/lo.2003.48.1.0277","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037252082&doi=10.4319%2flo.2003.48.1.0277&partnerID=40&md5=997ed93b1961c342fce8cee095175ea2","The use of stable isotopes to study food webs has increased rapidly, but there are still some uncertainties in their application. We examined the δ15N and δ13C values of Antarctic euphausiids and copepods from the Polar Front, Lazarev Sea, and Marguerite Bay against their foodweb baseline of particulate organic matter (POM). Interpretations of trophic level were helped by comparison with other approaches and by calibration experiments with Euphausia superba fed known diets. Results for well-known mesozooplankters (e.g., Calanoides acutus and Metridia gerlachei) were internally consistent and corresponded to those derived from independent methods. This gave confidence in the isotope approach for copepods and probably larval euphausiids. Among the dominant yet poorly known species, it suggested mainly herbivory for Rhincalanus gigas but omnivory for Calanus simillimus and furcilia larvae of Thysanoessa spp. and Euphausia frigida. The δ15N values of adult copepods were up to 3‰ higher than those of early copepodites, pointing to ontogenetic shifts in diet. In the Lazarev Sea in autumn, the isotopic signals of E. superba larvae suggested pelagic, mainly herbivorous, feeding rather than feeding within the ice. In contrast to the mesozooplankton, some anomalous results for postlarval krill species indicated problems with this method for micronekton. The experiments showed that postlarval E. superba did not equilibriate with a new diet within 30 d. We suggest that the slower turnover of these larger species, partly in combination with their ability to migrate, has confounded trophic effects with those of a temporally/spatially changing food-web baseline. Interpretations of food sources of micronekton could be helped by analyzing their molts or fecal pellets, which responded faster to a new diet.",2-s2.0-0037252082
"Meyer B., Saborowski R., Atkinson A., Buchholz F., Bathmann U.","Seasonal differences in citrate synthase and digestive enzyme activity in larval and postlarval Antarctic krill, Euphausia superba",2002,"Marine Biology","141","5",,"855","862",,"10.1007/s00227-002-0877-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036934141&doi=10.1007%2fs00227-002-0877-7&partnerID=40&md5=997dacf8499e6bd66853cf65f48d8e9f","Antarctic krill maintain large population sizes despite dramatic seasonal fluctuations in food availability, but the mechanisms for this are still debated. The aim of this study was to compare seasonal differences in enzyme activity and respiration rates of larval and postlarval krill to provide insights into their overwintering strategies. Respiration rates, activity of the metabolic enzyme citrate synthase (CS), and those of the digestive enzymes laminarinase and total proteinase were measured in austral summer west of the Antarctic Peninsula, and in autumn in the southwestern Lazarev Sea. The 100-fold difference in chlorophyll a concentrations between the two studies is representative of the classic transition from a summer bloom to sparse winter conditions. Correspondingly, adult krill showed reduced respiration rates and CS activity in autumn. However, their digestive enzyme activity was significantly higher, suggesting more efficient assimilation of food at low food levels. Similar-sized larvae showed no summer-autumn differences in respiration rates and enzyme activity, supporting suggestions that they need to feed and grow year-round. However, trends in enzymatic activity varied between the larval stages measured, implying ontogenetic changes in body structure and function.",2-s2.0-0036934141
"Frazer T.K., Quetin L.B., Ross R.M.","Energetic demands of larval krill, Euphausia superba, in winter",2002,"Journal of Experimental Marine Biology and Ecology","277","2",,"157","171",,"10.1016/S0022-0981(02)00328-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037009911&doi=10.1016%2fS0022-0981%2802%2900328-3&partnerID=40&md5=1be2c80baec85188a5405f9a389fbd6d","Metabolic rates of larval and juvenile krill, Euphausia superba, were measured on board ship during three winter cruises west of the Antarctic Peninsula (June-July 1987, June 1993, and June 1994), and also under different temperature regimes and feeding conditions during long-term maintenance in the laboratory (Palmer Station, winter 1993). A mean oxygen consumption and nitrogen excretion ratio of 31.1 measured on board ship at ambient ocean temperatures suggested that larval and juvenile krill from ice-covered waters were primarily herbivorous. Results from both shipboard and laboratory experiments demonstrated that oxygen consumption increased with temperature, but that larvae subjected to acute temperature increases exhibited higher rates. Experiments conducted at near ambient water temperatures for winter were also conducted to test the effect of habitat on the energy requirements of larval and juvenile krill. A comparison of the field and laboratory studies conducted at -1.5 to -1.8 °C showed that larvae from ice-covered waters and fed larvae in the laboratory had oxygen consumption rates significantly higher than those of larvae collected from open, i.e. ice-free, water and those starved in the laboratory. Results of the comparison lend support to the concept that in winter, larval and juvenile krill are better fed in ice-covered waters than in open water, and to the hypothesis that ice biota in the pack ice are an important food resource in winter for larval and juvenile krill. © 2002 Elsevier Science B.V. All rights reserved.",2-s2.0-0037009911
"Frazer T.K., Quetin L.B., Ross R.M.","Abundance, sizes and developmental stages of larval krill, Euphausia superba, during winter in ice-covered seas west of the Antarctic Peninsula",2002,"Journal of Plankton Research","24","10",,"1067","1077",,"10.1093/plankt/24.10.1067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036801672&doi=10.1093%2fplankt%2f24.10.1067&partnerID=40&md5=93d51cf4abe5a2f336c5e6c765d67034","Larval krill were sampled west of the Antarctic Peninsula during three winter cruises: September 1991, June 1993 and September 1993. Larval abundances were estimated from net catches and compared directly to visual counts (made by a SCUBA diver) of larvae occupying the ice habitat at the same sampling stations. The number of larvae per square meter sampled with nets was more often greater than that observed by the diver, irrespective of the sampling period. However, comparisons of larval abundance within sampling periods were not statistically significant. Larval krill collected by divers were significantly larger than those collected with nets for each of the three cruises. The stage composition of larval krill also depended on the collection method: net-collected samples contained a disproportionately high number of early furcilia larvae in June 1993 (early winter), and a disproportionately low number of early juveniles during September 1991 and 1993 (late winter). These results lead us to suggest that larval/juvenile krill occupy both the water column and sea ice habitat during the austral winter, and that there are often differences in the sizes and developmental stages of the two groups. For larval krill that occupied the sea ice habitat, aggregations were larger and more numerous during late winter than in early winter. In addition, larvae within aggregations occupied structurally complex microhabitats, provided by over-rafted ice floes, more often than they occupied smooth, downward-facing ice surfaces where ice was not over-rafted.",2-s2.0-0036801672
"Corsolini S., Romeo T., Ademollo N., Greco S., Focardi S.","POPs in key species of marine Antarctic ecosystem",2002,"Microchemical Journal","73","1-2",,"187","193",,"10.1016/S0026-265X(02)00063-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036775068&doi=10.1016%2fS0026-265X%2802%2900063-2&partnerID=40&md5=6d3110828401aafcca6749506fc1b2cf","Remote areas including the Polar regions were considered to be pristine until contamination was first documented in the 1970's. Given the fact that the xenobiotics detected in polar ecosystems are persistent and toxic, investigating the presence of these chemicals in a pristine environment such as Antarctica has become a priority. In specimens of the most important key species of Antarctic marine food web, Euphausia superba and Pleuragramma antarcticum sampled in the Ross Sea, we evaluated concentrations of the following persistent organic pollutants: polychlorinated biphenyls (PCBs), chlorinated pesticides such as hexachlorobenzene (HCB), and p,p′-DDE. Sampling was carried out in the framework of the Italian National Program for Research in Antarctica (PNRA) from 1999 to 2000. PCB concentrations were higher than HCB and p,p′-DDE by two orders of magnitude; levels of HCB and p,p′-DDE, in the range of 1-5 ng/g wet weight, were low compared to those reported for species in lower latitude marine environments. PCBs values were comparable to those determined in moderately contaminated areas. PCB fingerprints and patterns of isomer classes showed a predominance of low-chlorinated PCBs: tri-, tetra- and penta-CB congeners constituted more than 50% of the total residue in krill and larvae and less than 50% in adult silverfish. The pattern seems common to that of Kanechlor, a technical mixture used mostly in Japan and other Eastern Asian countries that are roughly at the same longitude of the Ross Sea. © 2002 Elsevier Science B.V. All rights reserved.",2-s2.0-0036775068
"Mayzaud P., Tirelli V., Errhif A., Labat J.P., Razouls S., Perissinotto R.","Carbon intake by zooplankton. Importance and role of zooplankton grazing in the Indian sector of the Southern Ocean",2002,"Deep-Sea Research Part II: Topical Studies in Oceanography","49","16",,"3169","3187",,"10.1016/S0967-0645(02)00077-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036084362&doi=10.1016%2fS0967-0645%2802%2900077-2&partnerID=40&md5=822e4931eac3ee4fd484003d819c688a","Ingestion by mesozooplankton and micronekton was monitored during two of the ANTARES cruises in the Indian sector of the Southern Ocean in spring and summer. The composition of the mesozooplankton populations varied in space and with season. Copepods always dominated in number and biomass, but salps and pteropods were present in the northern part of the transect in summer. Five species of large copepod (Calanus simillimus, Calanoides acutus, Rhincalanus gigas, Calanus propinquus and Metridia gerlachei) dominated the biomass with a North-South gradient. Smaller species (Oithona spp., Ctenocalanus citer, Clausocalanus laticeps) were also present. Biomass showed a definite trend with highest levels towards the polar front zone and permanent open-ocean area. Feeding activity was monitored either for the total population (summer) or specific individuals (spring). In summer, depending on the area considered, grazing rates by mesozooplankton appeared to have a significant impact on phytoplankton primary production. In the northern part of the transect (polar front zone or PFZ), salps and to a minor extent pteropods and copepods contributed mostly to the feeding pressure. Maximum intensity was observed in the Coastal Antarctic Zone (CCSZ) where Euphausia superba (adults and calyptopis larvae) could ingest more than 100% of the daily primary production. In spring, the impact of copepods dominated the zooplankton community. Small calanoids and young stages of large species of copepods rather than adult stages were the dominant contributors to grazing pressure. In summer, respiration rates of the dominant copepod species showed that energy expenditure exceeded by far chlorophyll ingestion. This is generally interpreted as the consequence of ingestion of alternate non-chlorophyll food source. The inverse correlation between the biomass of microzooplankton and the area of maximum difference between grazing and respiration confirmed that in summer the protozoans are strongly controlled by the copepod community. © 2002 Elsevier Science Ltd. All rights reserved.",2-s2.0-0036084362
