Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,EID
"Tarling G.A., Ward P., Atkinson A., Collins M.A., Murphy E.J.","DISCOVERY 2010: Spatial and temporal variability in a dynamic polar ecosystem",2012,"Deep-Sea Research Part II: Topical Studies in Oceanography","59-60",,,"1","13",,"10.1016/j.dsr2.2011.10.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855951089&doi=10.1016%2fj.dsr2.2011.10.001&partnerID=40&md5=ef303281914edb0e9af0db0832c4b4c1","The Scotia Sea has been a focus of biological- and physical oceanographic study since the Discovery expeditions in the early 1900s. It is a physically energetic region with some of the highest levels of productivity in the Southern Ocean. It is also a region within which there have been greater than average levels of change in upper water column temperature. We describe the results of three cruises transecting the central Scotia Sea from south to north in consecutive years and covering spring, summer and autumn periods. We also report on some community level syntheses using both current-day and historical data from this region. A wide range of parameters were measured during the field campaigns, covering the physical oceanography of the region, air-sea CO 2 fluxes, macro- and micronutrient concentrations, the composition and biomass of the nano-, micro- and mesoplankton communities, and the distribution and biomass of Antarctic krill and mesopelagic fish. Process studies examined the effect of iron-stress on the physiology of primary producers, reproduction and egestion in Antarctic krill and the transfer of stable isotopes between trophic layers, from primary consumers up to birds and seals. Community level syntheses included an examination of the biomass-spectra, food-web modelling, spatial analysis of multiple trophic layers and historical species distributions. The spatial analyses in particular identified two distinct community types: a northern warmer water community and a southern cold community, their boundary being broadly consistent with the position of the Southern Antarctic Circumpolar Current Front (SACCF). Temperature and ice cover appeared to be the dominant, over-riding factors in driving this pattern. Extensive phytoplankton blooms were a major feature of the surveys, and were persistent in areas such as South Georgia. In situ and bioassay measurements emphasised the important role of iron inputs as facilitators of these blooms. Based on seasonal DIC deficits, the South Georgia bloom was found to contain the strongest seasonal carbon uptake in the ice-free zone of the Southern Ocean. The surveys also encountered low-production, iron-limited regions, a situation more typical of the wider Southern Ocean. The response of primary and secondary consumers to spatial and temporal heterogeneity in production was complex. Many of the life-cycles of small pelagic organisms showed a close coupling to the seasonal cycle of food availability. For instance, Antarctic krill showed a dependence on early, non-ice-associated blooms to facilitate early reproduction. Strategies to buffer against environmental variability were also examined, such as the prevalence of multiyear life-cycles and variability in energy storage levels. Such traits were seen to influence the way in which Scotia Sea communities were structured, with biomass levels in the larger size classes being higher than in other ocean regions. Seasonal development also altered trophic function, with the trophic level of higher predators increasing through the course of the year as additional predator-prey interactions emerged in the lower trophic levels. Finally, our studies re-emphasised the role that the simple phytoplankton-krill-higher predator food chain plays in this Southern Ocean region, particularly south of the SACCF. To the north, alternative food chains, such as those involving copepods, macrozooplankton and mesopelagic fish, were increasingly important. Continued ocean warming in this region is likely to increase the prevalence of such alternative such food chains with Antarctic krill predicted to move southwards. © 2011 Elsevier Ltd.",2-s2.0-84855951089
"Atkinson A., Schmidt K., Fielding S., Kawaguchi S., Geissler P.A.","Variable food absorption by Antarctic krill: Relationships between diet, egestion rate and the composition and sinking rates of their fecal pellets",2012,"Deep-Sea Research Part II: Topical Studies in Oceanography","59-60",,,"147","158",,"10.1016/j.dsr2.2011.06.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855949611&doi=10.1016%2fj.dsr2.2011.06.008&partnerID=40&md5=cce9141e791a89ac9dcb7bcaaae56e24","The kinetics of food processing by zooplankton affects both their energy budgets and the biogeochemical fate of their fecal pellets. We sampled 40 schools of krill across the Scotia Sea during spring, summer and autumn and found that in all 3 seasons, every aspect of their absorption and defecation varied greatly. The C content of fecal pellets varied from 0.85% to 29% of their dry mass (median 9.8%) and C egestion rates varied 75-fold. C:N mass ratios of pellets ranged from 4.9 to 13.2 (median 7.8), higher than values of 3.9 in the krill and 5.4 in their food, pointing to enhanced uptake of N. Pellet sinking rates equated to 27-1218md -1 (median 304md -1), being governed mainly by pellet diameter (80-600μm, mean 183μm) and density (1.038-1.391gcm -3, mean 1.121gcm -3). Pellets showed little loss of C or N in filtered seawater over the first 2 days and were physically robust. When feeding rates were low, slow gut passage time and high absorption efficiency resulted in low egestion rates of pellets that were low in C and N content. These pellets were compact, dense and fast-sinking. Conversely, in good feeding conditions much food tended to pass quickly through the gut and was not efficiently absorbed, producing C and N-rich, slow-sinking pellets. Such ""superfluous feeding"" probably maximises the absolute rates of nutrient absorption. Food composition was also important: diatom-rich diets depressed the C content of the pellets but increased their sinking rates, likely due to silica ballasting. So depending on how krill process food, their pellets could represent both vehicles for rapid export and slow sinking, C and N-rich food sources for pelagic scavengers. C egestion rates by krill averaged 3.4% of summer primary production (and ingestion rates would be 2-10-fold higher than this) so whatever the fate of the pellets, krill are an important re-packager within the food web. While salp pellets tend to sink faster than those of krill, it is the latter that tend to prevail in sediment traps. We suggest that this is because krill schools are more compact, producing ""rain showers"" of pellets that exceed the capacity of pelagic scavengers to reprocess them. © 2011 Elsevier Ltd.",2-s2.0-84855949611
"Fielding S., Watkins J.L., Collins M.A., Enderlein P., Venables H.J.","Acoustic determination of the distribution of fish and krill across the Scotia Sea in spring 2006, summer 2008 and autumn 2009",2012,"Deep-Sea Research Part II: Topical Studies in Oceanography","59-60",,,"173","188",,"10.1016/j.dsr2.2011.08.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855945917&doi=10.1016%2fj.dsr2.2011.08.002&partnerID=40&md5=95b56c6ddbf28ee43351e7f01ef8d667","Multifrequency acoustic backscatter data were examined from transects at eight stations across the Scotia Sea, from the South Orkneys to the north west of South Georgia. These transects were repeated in austral spring (November 2006), summer (December 2007/January 2008) and autumn (March 2009). A dB identification window (S v120-38) identified two types of scatterers dominating the acoustic backscatter; a positive S v120-38 indicative of Antarctic krill (Euphausia superba) and a negative S v120-38 indicative of mesopelagic fish with swim bladders, such as myctophids. Acoustic backscatter attributed to schooling myctophid fish was greater at stations in the north of the Scotia Sea across all seasons and found to increase significantly with increasing mean sea temperature and absolute dynamic height. A schools analysis identified more fish schools at the stations with high fish acoustic backscatter. The number of fish schools increased, were distributed further south, and occurred deeper from spring through to autumn. Krill density, calculated using a target strength model, was similar in spring (27.7gm -2) and summer (27.2gm -2), but lower (2.2gm -2) in autumn 2009. An analysis of swarm characteristics showed that during the spring cruise the high mean krill density resulted from a small number of swarms containing a large number of small krill, particularly in the south of the survey region. In contrast in the summer cruise the high mean krill density resulted from a large number of swarms containing a low number of large krill. Finally, in autumn the low krill density resulted from a small number of swarms containing a small number of large krill. Krill swarms were located at a mean depth of 58m in spring, 94m in summer and 123m in autumn and were generally further apart, deeper, contained fewer krill and smaller in the north of the survey region. Large-scale shifts in the latitudinal and vertical distribution of krill and schooling mesopelagic fish in the Scotia Sea were observed. This seasonal reorganisation in both horizontal and vertical distribution will alter the role of these prey items in the ecosystem. © 2011 Elsevier Ltd.",2-s2.0-84855945917
"Watts J., Tarling G.A.","Population dynamics and production of Themisto gaudichaudii (Amphipoda, Hyperiidae) at South Georgia, Antarctica",2012,"Deep-Sea Research Part II: Topical Studies in Oceanography","59-60",,,"117","129",,"10.1016/j.dsr2.2011.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855943469&doi=10.1016%2fj.dsr2.2011.05.001&partnerID=40&md5=ebf830da68cb0fced03d4e6c36b3d7cf","The population dynamics, individual growth rates and productivity of the hyperiid amphipod Themisto gaudichaudii were studied in Cumberland Bay, a fjord on the north-eastern coast of South Georgia. The study involved the weekly sampling of the population and its potential food with a Rectangular Midwater Trawl (RMT1) at weekly intervals between May 2005 and October 2006. Offshore samples were taken the previous austral summer using an RMT8 net. T. gaudichaudii produced one main cohort in the spring (September/October) and a secondary weaker cohort in the late summer (January/February). The main cohort appeared at the time of phytoplankton increase, about 3 weeks before an increase in mesozooplankton. Larger individuals (20-25mm) resided offshore but not within the Bay during the main recruitment period. T. gaudichaudii grew at an average rate of 0.1mmd -1 during the first four months after release and then by 0.07mmd -1 for the subsequent four months. At these rates, it is possible that the main cohort reaches reproductive size in time to spawn the autumn cohort, although the relative weakness of the autumn cohort suggests that few manage this. T. gaudichaudii biomass reached its highest levels in November at a mean value of 5.4mgDWm -3 while daily production was also highest in November at a mean value of 0.17mgDWm -3d -1. The P/Bd -1 ratio varied between 0.03d -1 in the summer to below 0.01d -1 in the winter. Daily mortality rate was initially 0.12d -1 during the first two months post-recruitment, falling to 0.03d -1 for the remainder of the year. Integrating production over the year gave a value of 10.04mgDWy -1, equivalent to 3.62mgCm -3y -1, making T. gaudichaudii a relatively productive component of the pelagic community. During the summer, the species was estimated to consume around 1-2% of available mesozooplankton biomass and a mean of 15% of mesozooplankton daily productivity. T. gaudichaudii may have a controlling influence on mesozooplankton dynamics as well as on the recruitment of the larval stages of important commercially fished species such as Antarctic krill (Euphausia superba) and Mackerel icefish (Champsocephalus gunnari). © 2011 Elsevier Ltd.",2-s2.0-84855943469
"Ward P., Atkinson A., Venables H.J., Tarling G.A., Whitehouse M.J., Fielding S., Collins M.A., Korb R., Black A., Stowasser G., Schmidt K., Thorpe S.E., Enderlein P.","Food web structure and bioregions in the Scotia Sea: A seasonal synthesis",2012,"Deep-Sea Research Part II: Topical Studies in Oceanography","59-60",,,"253","266",,"10.1016/j.dsr2.2011.08.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855928428&doi=10.1016%2fj.dsr2.2011.08.005&partnerID=40&md5=b47ea14e5a54e7e5ede046e2d3bf58bd","Bioregionalisation, the partitioning of large ecosystems into functionally distinct sub-units, facilitates ecosystem modelling, management and conservation. A variety of schemes have been used to partition the Southern Ocean, based variously on frontal positions, sea ice, productivity, water depth and nutrient concentrations. We have tested the utility and robustness of ecosystem bioregionalisation for the Scotia Sea, by classifying spring, summer and autumn stations on the basis of nutrient concentrations, phytoplankton taxa, meso- and macrozooplankton, fish catches and acoustic data. Despite sampling across different seasons and years, at different spatial scales and taxonomic resolutions, cluster analysis indicated basically consistent spatial divisions across this wide range of trophic levels. Stations could be classified into two main groups, lying broadly to the north and south of the Southern Antarctic Circumpolar Current Front (SACCF). In some aspects the 2 station groups were similar, with both having variable but often high phytoplankton biomass as well as similar biomass of fish. However, the colder water southern group, most of which was covered by seasonal sea ice, had a fundamentally different food web structure to that in the northern Scotia Sea. The cold water community had a depleted, cold-adapted fauna characterised by low zooplankton biomass, Euphausia superba and the fish Electrona antarctica and Gymnoscopelus braueri. In contrast the northern group was richer with higher mesozooplankton biomass and a fauna of warmer or more cosmopolitan species such as Themisto gaudichaudii, Euphausia triacantha and the fish Protomyctophum bolini, Kreffticthys anderssoni and Gymnoscopelus fraseri. The position of the food web transition, broadly consistent with the position of the SACCF, supports a recent circumpolar-scale bioregionalisation. However, there is little evidence that this relatively weak frontal transition represents a significant barrier either here or elsewhere in the Southern Ocean. We suggest that broader-scale factors, namely temperature and possibly the extent of the seasonal ice-zone, within which most of the southern stations lay, were more likely to influence biological zonation. © 2011 Elsevier Ltd.",2-s2.0-84855928428
"Meyer B.","The overwintering of Antarctic krill, Euphausia superba, from an ecophysiological perspective",2012,"Polar Biology","35","1",,"15","37",,"10.1007/s00300-011-1120-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82255191953&doi=10.1007%2fs00300-011-1120-0&partnerID=40&md5=0d565ba3864dc0eeea64369e56258c1b","A major aim of this review is to determine which physiological functions are adopted by adults and larvae to survive the winter season with low food supply and their relative importance. A second aim is to clarify the extent to which seasonal variation in larval and adult krill physiology is mediated by environmental factors with a strong seasonality, such as food supply or day light. Experimental studies on adult krill have demonstrated that specific physiological adaptations during autumn and winter, such as reduced metabolic rates and feeding activity, are not caused simply by the scarcity of food, as was previously assumed. These adaptations appear to be influenced by the local light regime. The physiological functions that larval krill adopt during winter (reduced metabolism, delayed development, lipid utilisation, and variable growth rates) are, in contrast to the adults, under direct control by the available food supply. During winter, the adults often seem to have little association with sea ice (at least until early spring). The larvae, however, feed within sea ice but mainly on the grazers of the ice algal community rather than on the algae themselves. In this respect, a miss-match in timing of the occurrence of the last phytoplankton blooms in autumn and the start of the sea ice formation, as has been increasingly observed in the west Antarctic Peninsula (WAP) region, will impact larval krill development during winter in terms of food supply and consequently the krill stock in this region. © 2011 The Author(s).",2-s2.0-82255191953
"Flores H., van Franeker J.-A., Cisewski B., Leach H., Van de Putte A.P., Meesters E., Bathmann U., Wolff W.J.","Macrofauna under sea ice and in the open surface layer of the Lazarev Sea, Southern Ocean",2011,"Deep-Sea Research Part II: Topical Studies in Oceanography","58","19-20",,"1948","1961",,"10.1016/j.dsr2.2011.01.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052443965&doi=10.1016%2fj.dsr2.2011.01.010&partnerID=40&md5=4f860e547d9aaedad979a9bcae51c077","A new fishing gear was used to sample the macrozooplankton and micronekton community in the surface layer (0-2. m) under ice and in open water, the Surface and Under Ice Trawl (SUIT). In total, 57 quantitative hauls were conducted in the Lazarev Sea (Southern Ocean) during 3 different seasons (autumn 2004, winter 2006, summer 2007/2008). At least 46 species from eight phyla were caught in all 3 seasons combined. Biomass density was dominated by Antarctic krill Euphausia superba. The average biomass density was highest under the winter sea ice and lowest under the young ice in autumn. In summer, macrozooplankton biomass was dominated by ctenophores in open water and by Antarctic krill under ice. The community composition varied significantly among seasons, and according to the presence of sea ice. The response of the community composition to the presence of sea ice was influenced by species that were significantly more abundant in open water than under ice (Cyllopus lucasii, Hyperiella dilatata), only seasonally abundant under ice (Clione antarctica), or significantly associated with sea ice (Eusirus laticarpus). A number of abundant species showed distinct diel patterns in the surface occurrence both under ice and in open water, indicating that the surface layer serves as a foraging ground predominantly at night. Our results emphasize the potential of a number of non-euphausiid macrozooplankton and micronekton species to act as energy transmitters between the production of sea ice biota and the pelagic food web. By providing a regional-scale quantitative record of macrofauna under Antarctic sea ice covering 3 seasons, this study adds new and direct evidence that the ice-water interface layer is a major functional node in the ecosystem of the Antarctic seasonal sea ice zone. © 2011 Elsevier Ltd.",2-s2.0-80052443965
"Putland J., Sutton T.","Survey of larval Euphausia superba lipid content along the western Antarctic Peninsula during late autumn 2006",2011,"Polar Science","5","3",,"383","389",,"10.1016/j.polar.2011.01.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052422947&doi=10.1016%2fj.polar.2011.01.001&partnerID=40&md5=eb3936cfc9596abab478325ab5801b1a","A survey of larval Euphausia superba (furcilia stages four and six) was conducted in waters along the western Antarctic Peninsula during late autumn (May and June 2006). Larvae were collected from stations in four regions to estimate dry weight and lipid content. There were no statistically significant differences in the dry weight or lipid content among the regions sampled. The overall average (±S.D.) dry weight was 1.51 ± 0.32 mg indiv.-1 and 0.85 ± 0.12 mg indiv.-1 for F6 and F4 larvae, respectively. The average (±S.D.) lipid content was 21.6 ± 9.6 %DW and 27.9 ± 13.7 %DW for F6 and F4 larvae, respectively. © 2011 Elsevier B.V. and NIPR.",2-s2.0-80052422947
"Hunt B.P.V., Pakhomov E.A., Siegel V., Strass V., Cisewski B., Bathmann U.","The seasonal cycle of the Lazarev Sea macrozooplankton community and a potential shift to top-down trophic control in winter",2011,"Deep-Sea Research Part II: Topical Studies in Oceanography","58","13-16",,"1662","1676",,"10.1016/j.dsr2.2010.11.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957988169&doi=10.1016%2fj.dsr2.2010.11.016&partnerID=40&md5=b706f509b0215eb7307c72246683973d","Between 2004 and 2008, during the German Southern Ocean GLOBEC programme, four large scale bio-oceanographic surveys were conducted in the Lazarev Sea for the Lazarev Sea Krill Survey (LAKRIS). These surveys were completed in Autumn (April-May) 2004, Summer (December-January) 2005/06, Winter (July-August) 2006, and Summer (December-January) 2007/08. On each occasion macrozooplankton communities were sampled by RMT-8 in the upper 200m of the water column. Chlorophyll a biomass averaged 1.5mgm-3 (max=8.2mgm-3) in Summer 05/06, 0.88mgm-3 (max=2.77mgm-3) in Summer 07/08, 0.24mgm-3 (max=0.73mgm-3) in Autumn 04, and 0.042mgm-3 (max=0.1mgm-3) in Winter 06. Macrozooplankton densities did not differ significantly between seasons and were 53, 68, 59, and 48ind.1000m-3 in Summer 05/06, Summer 07/08, Autumn, and Winter, respectively. Total macrozooplankton biomass, however, increased significantly from summer (0.88 and 0.97g dry weight 1000m-3 in Summer 05/06 and Summer 07/08, respectively) to Autumn 04 (2.66g dry weight 1000m-3) and Winter 06 levels (1.75g dry weight 1000m-3). This biomass increase was due to both an increased occurrence of Euphausia superba and fish and a shift to a larger size structure in the latter group. Siphonophores (predominantly Diphyes antarctica), chaetognaths (predominantly Eukrohnia hamata and Sagitta gazellae) and euphausiids (predominantly Thysanoessa macrura and E. superba) contributed &gt;80% to total densities in all four surveys. However, a strong and distinctive change in assemblage structure was observed between seasons. Key amongst these was a shift within the euphausiids from a dominance of T. macrura in summer to that of E. superba in autumn and winter; a winter decrease in E. hamata; an autumn and winter decrease in Tomopteris sp.; and a winter increase in the abundance of the grazers Clio pyramidata sulcata and Ihlea racovitzai, hyperiids, and the myctophid fish Electrona antarctica. Carnivorous macrozooplankton formed the major trophic group in all seasons, contributing 44-60% to total macrozooplankton abundance and 39-58% to total macrozooplankton biomass in all four surveys. The combined predation pressure of carnivores and potential increased winter carnivory by E. superba and other omnivorous species, was expected to be high. In view of low winter primary production, we suggest that the epipelagic food web of the Lazarev Sea shifted from being bottom-up controlled in summer to top-down controlled in winter. © 2010 Elsevier Ltd.",2-s2.0-79957988169
"Nowacek D.P., Friedlaender A.S., Halpin P.N., Hazen E.L., Johnston D.W., Read A.J., Espinasse B., Zhou M., Zhu Y.","Super-aggregations of krill and humpback whales in Wilhelmina bay, Antarctic Peninsula",2011,"PLoS ONE","6","4","e19173","","",,"10.1371/journal.pone.0019173","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955685544&doi=10.1371%2fjournal.pone.0019173&partnerID=40&md5=bc76532323fdd5b4d21689e29116e2ea","Ecological relationships of krill and whales have not been explored in the Western Antarctic Peninsula (WAP), and have only rarely been studied elsewhere in the Southern Ocean. In the austral autumn we observed an extremely high density (5.1 whales per km2) of humpback whales (Megaptera novaeangliae) feeding on a super-aggregation of Antarctic krill (Euphausia superba) in Wilhelmina Bay. The krill biomass was approximately 2 million tons, distributed over an area of 100 km2 at densities of up to 2000 individuals m-3; reports of such 'super-aggregations' of krill have been absent in the scientific literature for &gt;20 years. Retentive circulation patterns in the Bay entrained phytoplankton and meso-zooplankton that were grazed by the krill. Tagged whales rested during daylight hours and fed intensively throughout the night as krill migrated toward the surface. We infer that the previously unstudied WAP embayments are important foraging areas for whales during autumn and, furthermore, that meso-scale variation in the distribution of whales and their prey are important features of this system. Recent decreases in the abundance of Antarctic krill around the WAP have been linked to reductions in sea ice, mediated by rapid climate change in this area. At the same time, baleen whale populations in the Southern Ocean, which feed primarily on krill, are recovering from past exploitation. Consideration of these features and the effects of climate change on krill dynamics are critical to managing both krill harvests and the recovery of baleen whales in the Southern Ocean. © 2011 Nowacek et al.",2-s2.0-79955685544
"Fritsen C.H., Memmott J.C., Ross R.M., Quetin L.B., Vernet M., Wirthlin E.D.","The timing of sea ice formation and exposure to photosynthetically active radiation along the Western Antarctic Peninsula",2011,"Polar Biology","34","5",,"683","692",,"10.1007/s00300-010-0924-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954426161&doi=10.1007%2fs00300-010-0924-7&partnerID=40&md5=76b724cf79a761b43c12f094d034dca1","Understanding the flow of solar energy into ecosystems is fundamental to understanding ecosystem productivity and dynamics. To gain a better understanding of this fundamental process in the Antarctic winter sea ice, we produced a model that estimates the time-integrated exposure of seasonal Antarctic sea ice to PAR through the use of remotely sensed sea ice concentrations, sea ice movement and spatially distributed PAR calculations that account for cloud cover and have applied this model over the past three decades. The resulting spatially distributed estimates of sea ice exposure to PAR by mid-winter are evaluated in context of changes in the timing of sea ice formation that have been documented along the Western Antarctic Peninsula (WAP) region and its potential effects on the variation (seasonal and inter-annual) in the accumulation of sea ice algae in this region. The analysis shows the ice pack is likely to have large inter-annual variations (10-100 fold) in productivity throughout the autumn to winter transition in the sea ice along the WAP. Moreover, the pack ice is likely to have spatial structure in regards to biological processes that cannot be determined from analysis of sea ice concentration information alone. The resulting inter-annual variations in winter processes are likely to affect the dynamics of Antarctic krill (Euphausia superba). © 2010 Springer-Verlag.",2-s2.0-79954426161
"Färber-Lorda J., Mayzaud P.","Morphology and total lipids in Thysanoessa macura from the southern part of the Indian Ocean during summer. Spatial and sex differences",2010,"Deep-Sea Research Part II: Topical Studies in Oceanography","57","7-8",,"565","571",,"10.1016/j.dsr2.2009.11.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949874024&doi=10.1016%2fj.dsr2.2009.11.001&partnerID=40&md5=6773cf272e13a28db5015405a574ba6e","Samples obtained during austral summer (February) were utilized to study the morphological differences of Thysanoessa macrura and the total lipid content, in relation to sex and geographic location. This species shows an evolution in morphometry, its carapace length increases slightly with sexual maturation, and its second thoracic leg becomes bigger and stronger, as well as its dactylus and especially the setae in the dactylus, which are stronger in a bigger animal allowing them to feed on other lipid-rich zooplankton. All these characteristics seem to support the hypothesis that animals change their diet during this period, allowing them to grow faster during summer, and accumulate lipids as a reserve material. This hypothesis is supported by a steeper slope in the length-weight regression during summer and an even steeper slope of the regression between carapace length and total lipids, especially adults. Great differences in lipid content were found between subadults and adults during this season, being higher in adults and, especially females. Lipids were higher in the northern stations in frontal area. A significant difference in lipid content was found among the stations sampled. Also a significant difference in lipid content was found between subadults, males and females. The species has a longer reproductive season than previously thought, which could depend on local conditions. Its development is accelerated during the summer bloom. Life history strategies of subadults and adults are apparently quite different, according to our lipid results and morphometrics data. Lipids reserves in subadults are not accumulated during summer, thus, T. macrura must accumulate massive amounts of lipids during autumn or late summer as a survival strategy of the species, as proposed for other species. © 2009 Elsevier Ltd. All rights reserved.",2-s2.0-77949874024
"Waluda C.M., Collins M.A., Black A.D., Staniland I.J., Trathan P.N.","Linking predator and prey behaviour: Contrasts between Antarctic fur seals and macaroni penguins at South Georgia",2010,"Marine Biology","157","1",,"99","112",,"10.1007/s00227-009-1299-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72749128241&doi=10.1007%2fs00227-009-1299-6&partnerID=40&md5=f5007d9de7bba7372005efe198013757","Antarctic fur seals Arctocephalus gazella and macaroni penguins Eudyptes chrysolophus are the two main land-based krill Euphausia superba consumers in the northern Scotia Sea. Using a combination of concurrent at-sea (predator observations, net hauls and multi-frequency acoustics), and land-based (animal tracking and diet analysis) techniques, we examined variability in the foraging ecology of these sympatric top predators during the austral summer and autumn of 2004. Krill availability derived from acoustic surveys was low during summer, increasing in autumn. During the breeding season, krill occurred in 80% of fur seal diet samples, with fish remains in 37% of samples. Penguin diets contained the highest proportion of fish in over 20 years of routine monitoring (46% by mass; particularly the myctophid Electrona antarctica), with krill (33%) and amphipods (Themisto gaudichaudii; 21%) also occurring. When constrained by the need to return and feed their offspring both predator species foraged to the northwest of South Georgia, consistent with an area of high macrozooplankton biomass, but fur seals were apparently more successful at exploiting krill. When unconstrained by chick-rearing (during March) penguins foraged close to the Shag Rocks shelf-break, probably exploiting the high daytime biomass of fish in this area. Penguins and seals are able to respond differently to periods of reduced krill abundance (in terms of variability in diet and foraging behaviour), without detriment to the breeding success of either species. This highlights the importance of myctophid fish as an alternative trophic pathway for land-based predators in the Scotia Sea ecosystem. © Springer-Verlag 2009.",2-s2.0-72749128241
"Meyer B., Auerswald L., Siegel V., Spahić S., Pape C., Fach B.A., Teschke M., Lopata A.L., Fuentes V.","Seasonal variation in body composition, metabolic activity, feeding, and growth of adult krill Euphausia superba in the Lazarev Sea",2009,"Marine Ecology Progress Series","398",,,"1","18",,"10.3354/meps08371","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74049123138&doi=10.3354%2fmeps08371&partnerID=40&md5=3ee8aa528a92aa9c02d48104b9f8516d","We investigated physiological parameters (elemental and biochemical composition, metabolic rates, feeding activity and growth) of adult Antarctic krill in the Lazarev Sea in late spring (December), mid autumn (April) and mid winter (July and August) to evaluate proposed hypotheses of overwintering mechanisms. Our major observations are: (1) respiration rates were reduced by 30 to 50% in autumn and winter, compared to values in late spring; (2) feeding activity was reduced by 80 to 86% in autumn and winter, compared to late spring, at similar food concentrations; (3) feeding was omnivorous during winter; (4) with each moult, krill grew by 0.5 to 3.8% in length; (5) body lipids and, to a small extent, body proteins were consumed during winter. Adult Euphausia superba thus adopt metabolic slowdown and omnivorous feeding activity at low rates to survive the winter season in the Lazarev Sea. By mid autumn, metabolic activity is reduced, most likely being influenced by the Antarctic light regime, which is accompanied by a reduction in feeding activity and growth. Although at a low level, the feeding activity during winter seems to provide an important energy input. © Inter-Research 2010 · www.int-res.com.",2-s2.0-74049123138
"Seear P., Tarling G.A., Teschke M., Meyer B., Thorne M.A.S., Clark M.S., Gaten E., Rosato E.","Effects of simulated light regimes on gene expression in Antarctic krill (Euphausia superba Dana)",2009,"Journal of Experimental Marine Biology and Ecology","381","1",,"57","64",,"10.1016/j.jembe.2009.09.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349961490&doi=10.1016%2fj.jembe.2009.09.010&partnerID=40&md5=e031eee1db2530ea6e67821be295d156","A change in photoperiod has been implicated in triggering a transition from an active to a quiescent state in Antarctic krill. We examined this process at the molecular level, to identify processes that are affected when passing a photoperiodic threshold. Antarctic krill captured in the austral autumn were divided into two groups and immediately incubated either under a photoperiod of 12 h light:12 h darkness (LD), simulating the natural light cycle, or in continuous darkness (DD), simulating winter. All other conditions were kept identical between incubations. After 7 days of adaptation, krill were sampled every 4 h over a 24 h period and frozen. Total RNA was extracted from the heads and pooled to construct a suppression subtractive hybridisation library. Differentially expressed sequences were identified and annotated into functional categories through database sequence matching. We found a difference in gene expression between LD and DD krill, with LD krill expressing more genes involved in functions such as metabolism, motor activity, protein binding and various other cellular activities. Eleven of these genes were examined further with quantitative polymerase chain reaction analyses, which revealed that expression levels were significantly higher in LD krill. The genes affected by simulated photoperiodic change are consistent with known features of quiescence, such as a slowing of moult rate, a lowering of activity levels and a reduction in metabolic rate. The expression of proteases involved in apolysis, where the old cuticle separates from the epidermis, showed particular sensitivity to photoperiod and point to the mechanism by which moult rate is adjusted seasonally. Our results show that key processes are already responding at the molecular level after just 7 days of exposure to a changed photoperiodic cycle. We propose that krill switch rapidly between active and quiescent states and that the photoperiodic cycle plays a key role in this process. Crown Copyright © 2009.",2-s2.0-70349961490
