Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,EID
"Teschke M., Kawaguchi S., Meyer B.","Simulated light regimes affect feeding and metabolism of Antarctic krill, Euphausia superba",2007,"Limnology and Oceanography","52","3",,"1046","1054",,"10.4319/lo.2007.52.3.1046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249703523&doi=10.4319%2flo.2007.52.3.1046&partnerID=40&md5=6a118148b0adaedae03ec4746e6c0a90","The effect of different light regimes on physiological parameters (feeding activity, oxygen consumption, and activity of the metabolic enzyme malate dehydrogenase [MDH]) of Antarctic krill, Euphausia superba, was studied over 12 weeks under laboratory conditions. Krill were exposed to light-cycle regimes of variable intensity to simulate Southern Ocean summer, autumn, and winter conditions, respectively, using: (1) continuous light (LL; 200 lux max), (2) 12-h light and 12-h darkness (LD 12:12; 50 lux max), and (3) continuous darkness (DD). In all experimental groups, the food concentration was kept at high levels (∼ 800 μg C L-1). Krill exposed to LL and LD 12:12 showed an increase in all measured parameters over the experimental period. Physiological parameters of krill held under LD 12:12 showed a more consistent increase and remained below those of krill held under LL. No change was recorded for krill exposed to DD; clearance rates and daily C rations did not respond to the high food availability, and oxygen consumption rates and MDH activity were significantly lower (p &lt; 0.05) than those of krill exposed to summer light condition. Thus, changes in the environmental light regime have an important effect on physiological parameters of krill, such as feeding and metabolic rates, and may indicate an inherent overwinter adaptation strategy triggered by the Antarctic light regime. © 2007, by the American Society of Limnology and Oceanography, Inc.",2-s2.0-34249703523
"Scolardi K.M., Daly K.L., Pakhomov E.A., Torres J.J.","Feeding ecology and metabolism of the Antarctic cydippid ctenophore Callianira antarctica",2006,"Marine Ecology Progress Series","317",,,"111","126",,"10.3354/meps317111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747615961&doi=10.3354%2fmeps317111&partnerID=40&md5=2262d851f56c59d09e52a07e439715d6","The chemical composition, metabolism, and feeding ecology of the cydippid ctenophore Callianira antarctica (Chun 1897) were investigated during autumn and winter 2001 and 2002 in the vicinity of Marguerite Bay, an embayment on the western Antarctic Peninsula shelf. C. antarctica had relatively high carbon (C) and nitrogen (N) values (average: 8.4 % C and 1.8 % N [% dry weight, DW]), further suggesting that polar ctenophores are more C-rich than tropical species. Winter oxygen consumption and ammonium excretion rates ranged from 0.059 to 0.411 μl O2 mg-1 DW h-1 and 0.043 to 2.22 nmol N mg-1 DW h-1, respectively, at 0°C. Calanoid copepods, larval and juvenile Antarctic krill Euphausia superba and a mixture of prey were offered to ctenophores during feeding incubations. Ingestion rates based on preliminary feeding experiments were linearly related to prey densities, with rates ranging from 9 to 39 prey ind.-1 d-1 and from 3.5 to 4.0 prey ind.-1 d-1 for 1 larger and 1 smaller C. antarctica, respectively. Daily rations varied between 22 and 136 % of body C for the larger ctenophore and 6 to 22 % of body C for the smaller individual. Digestion time (median: 11.5 h) was dependent on prey elemental content and prey number, and was independent of ctenophore size. Gut content analyses indicated that C. antarctica preyed predominantly on larval euphausiids and copepods. Diver observations, net collections, and diet analyses suggest that this species is an opportunistic predator that feeds both during the day and night, and appears to be well adapted to the prey patchiness found in Antarctic waters. © Inter-Research 2006.",2-s2.0-33747615961
"Kuhn C.E., McDonald B.I., Shaffer S.A., Barnes J., Crocker D.E., Burns J., Costa D.P.","Diving physiology and winter foraging behavior of a juvenile leopard seal (Hydrurga leptonyx)",2006,"Polar Biology","29","4",,"303","307",,"10.1007/s00300-005-0053-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32644462780&doi=10.1007%2fs00300-005-0053-x&partnerID=40&md5=2a34f0370afed72001ffad5facbf341a","Diving physiology and at-sea behavior of a juvenile leopard seal (Hydrurga leptonyx) were opportunistically measured in the Antarctic Peninsula during winter 2002. Total body oxygen stores were estimated from measures of hematocrit, hemoglobin, myoglobin, and total blood volume and were used to calculate an aerobic dive limit (ADL). Movement patterns and diving behavior were measured by equipping the seal with a Satellite Relay Data Logger that transmitted data from 8-31 August 2002. The seal remained in a focal area, in contrast to crabeater seals tracked simultaneously. The seal displayed short, shallow dives (mean 2.0± 1.4 min, 44 ±48 m) and spent 99.9% of its time within the estimated ADL of 7.4 min. The shallow diving behavior contradicts previous diet research suggesting Antarctic krill (Euphausia superba) is the primary prey of leopard seals during the winter months as krill were found at deeper depths during this period. These measurements of diving and movement of a leopard seal provide valuable preliminary data necessary to develop future research on the at-sea behavior of an apex predator in the Antarctic ecosystem. © Springer-Verlag 2005.",2-s2.0-32644462780
"Candy S.G., Kawaguchi S.","Modelling growth of Antarctic krill. II. Novel approach to describing the growth trajectory",2006,"Marine Ecology Progress Series","306",,,"17","30",,"10.3354/meps306017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32644445767&doi=10.3354%2fmeps306017&partnerID=40&md5=00c02dc5c690cbc9aa4e5fffb47a2b11","Von Bertalanffy (VB) growth models for Antarctic krill have been calibrated from population-level data consisting of modal lengths obtained from a time sequence of length frequency samples. We developed an alternative approach to predicting the trajectory of length over time, using a step-growth function that combines models of instantaneous growth rate (IGR) at moult calibrated from direct measurements of individual pre- and post-moult krill sampled from the wild with a model of temperature-dependent inter-moult period (IMP). Using summer and early autumn data for juveniles and males sampled from the Indian Ocean sector of the Southern Ocean, we modelled IGR as a function of pre-moult length and season using linear mixed models (LMM) incorporating cubic smoothing splines. We generated a number of growth trajectories starting from an Age 1+ yr mean length, for different scenarios of winter and spring growth. We then provided convenient parametric approximations to these step trajectories for use in population dynamic modelling systems using either a punctuated-growth model based on an F-distribution or a seasonal-growth VB model. Alternatively, step-trajectories could be used directly. Our models indicated that, when allowing for shrinkage, at the start of the sixth winter after hatch (Age 5+ yr) the mean length of krill for the Indian Ocean sector was close to 53 mm, compared to 56 mm obtained from studies for the southwest Atlantic Ocean sector. In contrast, when shrinkage was not allowed for, a slightly higher mean length was obtained for krill from the Indian Ocean sector (57.5 mm) compared to krill from the southwest Atlantic Ocean sector. © Inter-Research 2006.",2-s2.0-32644445767
"Taki K., Hayashi T., Naganobu M.","Characteristics of seasonal variation in diurnal vertical migration and aggregation of Antarctic krill (Euphausia superba) in the Scotia Sea, using Japanese fishery data",2005,"CCAMLR Science","12",,,"163","172",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-28044451305&partnerID=40&md5=9bdcae2aebcbf3d049f848f1c56cfdfc","Seasonal variation in the diurnal vertical migration and aggregation of Antarctic krill (Euphausia superba) associated with the daylight phase over the diurnal cycle (i.e. brightness categories) was examined for the Scotia Sea (South Shetland Islands (SS), South Orkney Islands (SO) and South Georgia (SG) areas) using Japanese fishery data. Average trawling depth usually showed a marked diurnal change during summer and winter in SS and SO. Daily average trawling depth tended to be shallower during austral summer and early autumn, deepened gradually from autumn and reached maximum depth in winter in the Scotia Sea, shifting to shallower depths again in early spring. The average catch-per-unit-effort (CPUE) was highest during the day and lowest at night in autumn and winter in each area, but lower during the day in summer in SS and SO. It is suggested that the seasonal and diurnal changes in vertical migration and aggregation of krill are closely related to its feeding and spawning ecology and avoidance of visual predators.",2-s2.0-28044451305
"Shreeve R.S., Tarling G.A., Atkinson A., Ward P., Goss C., Watkins J.","Relative production of Calanoides acutus (Copepoda: Calanoida) and Euphausia superba (Antarctic krill) at South Georgia, and its implications at wider scales",2005,"Marine Ecology Progress Series","298",,,"229","239",,"10.3354/meps298229","https://www.scopus.com/inward/record.uri?eid=2-s2.0-24944514848&doi=10.3354%2fmeps298229&partnerID=40&md5=7e076a40c759848017c7025dc1ffb4df","Antarctic krill are often described as the major species in Southern Ocean food webs, but there have been no direct site-specific comparisons between their production and that of copepods that dominate mesozooplankton biomass. Here, we compare biomass, growth and production of Euphausia superba (Antarctic krill) and the copepod Calanoides acutus at South Georgia, in the Atlantic sector of the Southern Ocean. Average acoustically derived krill biomass across the 5 study years was 2.6 g C m-2, 4 to 5 times that of Stages CIV and CV of C. acutus. Mean length of krill was 41 ± 4 mm, and the average growth rate was 0.10 mm d-1, giving an average mass-specific growth rate of 0.0084 d-1. This equated to a daily gross production of krill of 0.022 g C m-2 d-1. Gross production of Stages CIV and CV of C. acutus was similar, around 0.026 g C m-2 d-1. These stages of C. acutus represent about 25 % of the total copepod biomass around South Georgia, so total copepod production here may exceed that of krill by a factor of 4 during the productive summer months. Biomass of copepods and krill in other parts of the Southern Ocean differ by similar orders of magnitude, whilst growth rates are likely to remain within the range measured in this study. Therefore, our finding has relevance outside the local South Georgia system. All of the krill production is likely to be rapidly consumed by higher predators within the surface layers, whilst it is estimated that around 17 % of copepod production may be sequestered at depth during winter diapause. © Inter-Research 2005.",2-s2.0-24944514848
"Green J.A., Boyd I.L., Woakes A.J., Warren N.L., Butler P.J.","Behavioural flexibility during year-round foraging in macaroni penguins",2005,"Marine Ecology Progress Series","296",,,"183","196",,"10.3354/meps296183","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23744435809&doi=10.3354%2fmeps296183&partnerID=40&md5=c7bf3fe972a91a72cb1babf24db2a2eb","Penguins are major consumers in the marine environment. However, like many top predators, very little information exists on their foraging behaviour outside the breeding season. We investigated the foraging behaviour of the macaroni penguin Eudyptes chrysolophus continuously for 2 consecutive years, from the end of December 2001. This allowed us to investigate whether foraging behaviour varied between sexes, years or phases of the annual cycle. Male penguins tended to dive deeper and longer than female penguins, but at a lower frequency, probably as a result of their larger body size. There was little variation in foraging behaviour between the 2 years studied, although neither year included a notable period of low Antarctic krill abundance. Diving behaviour varied substantially within years and general linear models were used to investigate this variability. In summary, all penguins tended to dive deeper, longer and more efficiently during their winter migration than during the summer breeding season. The penguins dived predominantly during daylight hours at all times of the year, but appeared to be more constrained by daylight during the short winter days. Several diving variables including dive duration, dive rate and amount of time spent diving were significantly related to day length and these associations were stronger during winter than summer. The macaroni penguin shows flexibility in its foraging behaviour as it adapts to differing constraints and challenges during its annual cycle. © Inter-Research 2005.",2-s2.0-23744435809
"Meyer B., Oettl B.","Effects of short-term starvation on composition and metabolism of larval Antarctic krill Euphausia superba",2005,"Marine Ecology Progress Series","292",,,"263","270",,"10.3354/meps292263","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444494012&doi=10.3354%2fmeps292263&partnerID=40&md5=2ccc98db6ae26f36f9786d910937bb37","Metabolic rates and elemental and biochemical composition of Furcilia IV (FIV) larvae of Euphausia superba were studied during 12 d of starvation at the onset of winter in the Bellingshausen Sea. This time of the year may be a critical period in the krill life cycle because their larvae must switch from feeding on summer phytoplankton blooms to winter ice algae. FIV utilized mainly lipids overall, but also protein during the second half of the 12 d period. After 6 d of starvation most of the larvae lost half of their body C. Body lipid content decreased from 12.7 to 1.5% of dry mass (DM), whereas protein fell from 32.7 to 25.8% of DM. Respiration rates decreased from 1.3 to 0.7-0.8 μl O2 (mg DM)-1 h-1 in the first 3 d, after which they remained roughly constant. These rates correspond to C losses of 2.7 and 2.0% body C d-1 respectively. Excretion rates decreased from 0.04 to 0.02 μg NH4 (mg DM)-1 h-1 until the middle of the starvation period and then rose to 0.05 μg NH4 (mg DM) -1 h-1 by the end, which is probably related to the increase in protein breakdown. Based on these losses of body C and lipid, the FIV larvae may pass their point of no return, where they lose their ability to recover from nutritional stress, after 6 d. © Inter-Research 2005.",2-s2.0-20444494012
"Yoshitomi B.","Seasonal variation of crude digestive protease activity in Antarctic krill Euphausia superba",2005,"Fisheries Science","71","1",,"12","19",,"10.1111/j.1444-2906.2005.00925.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-14744302644&doi=10.1111%2fj.1444-2906.2005.00925.x&partnerID=40&md5=010f75cd79180a4f99ab4e4df36aaea1","Crude krill digestive protease (CKP) was extracted on board a fishing vessel from fresh whole krill caught around the Antarctic Peninsula, and its protease activity was measured by using the azocasein method. CKP activity was high from December to February (in summer) and was low from March to August (in winter). CKP activity and mean feed intake index had a high correlation coefficient by Pearson's correlation coefficient test (P < 0.05). These results suggest that the seasonal variation of CKP activity coincides with the seasonal prevalence of some phytoplanktons as feed for krill. In summer, phytoplankton is plentiful so that krill feed on them and the krill protease activity remains high, but in winter phytoplankton abundance is low and krill do not have to keep their proteolytic activity high.",2-s2.0-14744302644
"Daly K.L., Zimmerman J.J.","Comparisons of morphology and neritic distributions of Euphausia crystallorophias and Euphausia superba furcilia during autumn and winter west of the Antarctic Peninsula",2004,"Polar Biology","28","1",,"72","81",,"10.1007/s00300-004-0660-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-11944266633&doi=10.1007%2fs00300-004-0660-y&partnerID=40&md5=069f285610d03582d3adcaea35211c7f","Euphausia crystallorophias and E. superba larvae often overlap in distribution in Antarctic coastal regions. Here, we describe the morphology and ecology of E. crystallorophias furcilia stages F3-F6, with emphasis on characteristics that distinguish them from E. superba, based on samples collected west of the Antarctic Peninsula during autumn and winter 2001 and 2002. During autumn most E. crystallorophias occurred as F4s (53%) and F5s (35%), while E. superba occurred in all furcilia stages (F1-F6). During winter, F6 was the dominant stage (&gt; 67%) for both species. On average, body lengths of E. crystallorophias larval stages were significantly greater than those of E. superba. During autumn, densities of the two species were similar (range: 0.003-11.8 m-3) at many on-shelf stations, with lower densities during winter. Where both species occurred, &gt; 58% of E. crystallorophias furcilia were collected between 50 and 100 m depth, while 82% of E. superba were shallower (25-50 m). Younger stages of E. crystallorophias occurred more frequently (54% of F3s) in water &gt; 100 m than older stages (11% of F6s). Thus, many larval E. crystallorophias were vertically segregated from E. superba, thereby reducing grazing competition between the young of these morphologically similar species. © Springer-Verlag 2004.",2-s2.0-11944266633
"Atkinson A., Siegel V., Pakhomov E., Rothery P.","Long-term decline in krill stock and increase in salps within the Southern Ocean",2004,"Nature","432","7013",,"100","103",,"10.1038/nature02996","https://www.scopus.com/inward/record.uri?eid=2-s2.0-8544245671&doi=10.1038%2fnature02996&partnerID=40&md5=0f73919909c8b17f9d804d3ccc7ae60b","Antarctic krill (Euphausia superba) and salps (mainly Salpa thompsoni) are major grazers in the Southern Ocean, and krill support commercial fisheries. Their density distributions have been described in the period 1926-51, while recent localized studies suggest short-term changes. To examine spatial and temporal changes over larger scales, we have combined all available scientific net sampling data from 1926 to 2003. This database shows that the productive southwest Atlantic sector contains >50% of Southern Ocean krill stocks, but here their density has declined since the 1970s. Spatially, within their habitat, summer krill density correlates positively with chlorophyll concentrations. Temporally, within the southwest Atlantic, summer krill densities correlate positively with sea-ice extent the previous winter. Summer food and the extent of winter sea ice are thus key factors in the high krill densities observed in the southwest Atlantic Ocean. Krill need the summer phytoplankton blooms of this sector, where winters of extensive sea ice mean plentiful winter food from ice algae, promoting larval recruitment and replenishing the stock. Salps, by contrast, occupy the extensive lower-productivity regions of the Southern Ocean and tolerate warmer water than krill. As krill densities decreased last century, salps appear to have increased in the southern part of their range. These changes have had profound effects within the Southern Ocean food web.",2-s2.0-8544245671
"Pakhomov E.A.","Salp/krill interactions in the eastern Atlantic sector of the Southern Ocean",2004,"Deep-Sea Research Part II: Topical Studies in Oceanography","51","22-24",,"2645","2660",,"10.1016/j.dsr2.2001.03.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9644291463&doi=10.1016%2fj.dsr2.2001.03.001&partnerID=40&md5=7edf785648c6cb22ff720a0ccbb0d749","Spatial distribution and feeding ecophysiology of the Antarctic krill, Euphausia superba, and the tunicate, Salpa thompsoni, were investigated along the 6°E meridian between 49 and 65°S. Krill and salps displayed pronounced spatial segregation along the transect. Salps clearly dominated north of the 56°S parallel, while krill dominated south of it. Overlap in krill/salp distribution occurred only at ≈56°S. This region coincided with the northernmost expansion of the subsurface cold water layer and with the Winter Ice Edge (WIE) region suggesting a clear biotopical separation of these key-stone species in the Antarctic pelagic food web. Krill and salp grazing rates determined using the in situ gut fluorescence technique were low (&lt;1% of daily primary production) to moderate (&lt;25%) in the areas south and north of the WIE region. However, in the region of their overlap, krill and salps alone consumed up to 86% of daily primary production. Assuming that all faecal pellets produced sink, krill and salp would be able to re-package and remove from surface layers &lt;2%, up to 37% and 3-12% of primary production per day in the regions south, within and north of the WIE, respectively. In real terms, krill/salp mediated in situ carbon flux range from 0.01 to 3.7 and from 9.6 to 23.8 mg C m -2d -1 south and north of the WIE region, respectively, and would be as high as 48 mg C m -2d -1 in the WIE region. © 2004 Elsevier Ltd. All rights reserved.",2-s2.0-9644291463
"Pakhomov E.A., Froneman P.W.","Zooplankton dynamics in the eastern Atlantic sector of the Southern Ocean during the austral summer 1997/1998 - Part 2: Grazing impact",2004,"Deep-Sea Research Part II: Topical Studies in Oceanography","51","22-24",,"2617","2631",,"10.1016/j.dsr2.2000.11.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9644280934&doi=10.1016%2fj.dsr2.2000.11.002&partnerID=40&md5=fdfb31187c1ae509136d00c0c9f2f4be","Zooplankton grazing impact using the gut fluorescence technique was investigated in the top 200 m water layer along the 6°E meridian between 49°50′ and 60°25′S at six Biostations during a Scandinavian/South African Joint Global Ocean Flux Study (December 1997-January 1998) on board the SA Agulhas. Copepods were found to be the most conspicuous grazers along the entire transect, generally accounting for ≈40% of total zooplankton grazing. Pelagic pteropods, Limacina helicina and Clio sulcata, were the second most important grazers within the Seasonal Ice Edge (SIE) region, while the tunicate Salpa thompsoni and euphausiids, mainly Euphausia superba and E. frigida, were the second and third most important consumers of the phytoplankton production within the Winter Ice Edge (WIE) and Antarctic Polar Front (APF) regions. The overall ingestion rates of the zooplankton community ranged from 24 to 277 mg C m -2 day -1. The lowest and highest ingestion rates were recorded within the SIE and APF regions. The zooplankton grazing impact was low within the SIE region accounting for &lt;10% of daily primary production. The highest phytoplankton consumption rate (56% of daily primary production) was observed in the WIE region, while the APF region was characterized by modest (23-33%) grazing impact of zooplankton. © 2004 Elsevier Ltd. All rights reserved.",2-s2.0-9644280934
"Ross R.M., Quetin L.B., Newberger T., Oakes S.A.","Growth and behavior of larval krill (Euphausia superba) under the ice in late winter 2001 west of the Antarctic Peninsula",2004,"Deep-Sea Research Part II: Topical Studies in Oceanography","51","17-19",,"2169","2184",,"10.1016/j.dsr2.2004.07.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744275385&doi=10.1016%2fj.dsr2.2004.07.001&partnerID=40&md5=a9d7065009caf7828015431c308397b1","In situ growth rates are one measure of the physiological condition of larval Antarctic krill in winter. During the southern ocean global ecosystem dynamics (SO GLOBEC) research cruise in July/August 2001 aboard the ARSV Laurence M. Gould west of Adelaide Island and Marguerite Bay, larval krill were observed in the under-ice habitat. Ten instantaneous growth rate experiments were conducted with larvae collected from the under-ice habitat on the outer shelf, mid-shelf, and just south of Adelaide Island in the mouth of Marguerite Bay. For all experiments, average growth increments for larval krill were about -1.6% per intermolt period, with a median intermolt period of 30.6 d. Larvae were observed feeding on the ice, even though no color was visible in the ice. Pigment (chlorophyll a equivalents) content of larvae from three of the sites was measured as an indicator of ingestion of sea-ice microalgae. Pigment values were above those found in starved controls, but only about 20% of maximum possible values. Although feeding, the data suggested that the larval krill were unable to ingest enough food to maintain growth. The results from this first SO GLOBEC winter process cruise were compared to growth rates of larval krill during previous winter cruises that covered all months from late May through September, except for the month of August. © 2004 Elsevier Ltd. All rights reserved.",2-s2.0-9744275385
"Ju S.-J., Harvey H.R.","Lipids as markers of nutritional condition and diet in the Antarctic krill Euphausia superba and Euphausia crystallorophias during austral winter",2004,"Deep-Sea Research Part II: Topical Studies in Oceanography","51","17-19",,"2199","2214",,"10.1016/j.dsr2.2004.08.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744253904&doi=10.1016%2fj.dsr2.2004.08.004&partnerID=40&md5=0abb398cee88673542edcb0a4b47093e","To understand the nutritional condition and feeding history of Antarctic krill during winter, Euphausia superba and E. crystallorophias were collected by MOCNESS during July-August 2001 in Maguerite Bay southeast of Adelaide Island. Total lipid, lipid classes, fatty acids, fatty alcohols and sterols were analyzed in animals among several life stages. Lipids in seston and major copepods representing potential diets were collected from the water column and quantified to compare with krill. Stomach contents also were examined in selected adult krill to provide a visual snapshot of ingested material and comparison with lipid biomarkers. Total lipids in adult E. crystallorophias were significantly higher than adult E. superba (30.0% and 20.2% of dry weight, respectively). Wax esters were the major storage lipid in E. crystallorophias, accounting for over half (mean of 55.9%) of the total lipid in adult animals. In contrast, E. superba contained triacylglycerols as the dominant storage lipid in adults (mean of 45.5% of total lipid). Fatty acid and sterol distributions in krill showed minor differences between species and life stages. Larval krill, however, contained higher polyunsaturated fatty acids (PUFA) than sub- and adult krill. While only trace amounts of fatty alcohols were found in E. superba, significant amounts were found in E. crystallorophias, particularly 14:0 and 16:0, which were major components of wax esters. Results for lipid classes, individual lipids, and stomach content suggest that E. superba is less dependent on stored lipid for overwintering than E. crystallorophias. E. superba are omnivorous, with copepods representing a significant dietary source for adults in winter. Furciliae of both species contain lower levels of lipid storage in winter and feed largely on detritus or organisms associated with ice. © 2004 Elsevier Ltd. All rights reserved.",2-s2.0-9744253904
"Daly K.L.","Overwintering growth and development of larval Euphausia superba: An interannual comparison under varying environmental conditions west of the Antarctic Peninsula",2004,"Deep-Sea Research Part II: Topical Studies in Oceanography","51","17-19",,"2139","2168",,"10.1016/j.dsr2.2004.07.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744247720&doi=10.1016%2fj.dsr2.2004.07.010&partnerID=40&md5=0ac12b5405fae93f670adb818a944fda","Growth, molting, and development of larval Antarctic krill were investigated near Marguerite Bay during four cruises in austral autumn and winter 2001 and 2002, as part of the US Southern Ocean GLOBEC program. Overwintering survival of larvae has been linked to annual sea-ice formation and extent, as sea-ice biota may provide food when other sources are scarce in the water column. During autumn 2001, larvae were very abundant (1-19 individuals m -3), with younger stages dominant offshelf and older stages dominant on-shelf. On-shelf larvae were in better condition than offshore larvae. During autumn 2002, larvae again were abundant offshelf (0.01-110 m -3), whereas all stages were scarce on-shelf. Declining diatom and radiolarian blooms were present during autumn in both years. Average chlorophyll concentrations were low (0.10 vs. 0.22 μg l -1) in autumn and an order of magnitude lower in winter. Carbon content of larvae during autumn 2001 and 2002 (41% vs. 38% C of DW) suggested that lipid storage was moderate. The median autumn larval growth rate (0.027 mm d -1) was lower and the intermolt period (19 d) longer than reported summer values. During winter, larvae appeared to be food-limited based on the following observations: (1) the median growth rate decreased (0.00 mm d -1) and the intermolt period increased (40 d), (2) larval length-specific dry weight (DW) and % carbon and nitrogen of DW decreased, and (3) 88% of furcilia 6 did not develop to the juvenile stage, but remained at the same stage after molting. Experimental results demonstrated that some larvae could survive starvation for a month by combusting body reserves (ca. 1% decrease in DW and body C and N d -1), implying that a portion of the population was resilient to the suboptimal food supply. Although sea ice formed up to 2 months earlier in 2002, ice algae at the ice-water interface, where it is accessible to krill, was not an abundant food source in either year (0.05 vs. 0.07 μg chl l -1). In winter 2001, furcilia were commonly observed near the undersurface of sea-ice, but only rarely in 2002 until mid-September, when ice algae began to accumulate. Low gut fluorescence values also indicate that little nutrition was derived from autotrophs in winter. Instead, larvae were likely opportunistic scavengers exploiting all available food sources, including microzooplankton, benthic larvae, detritus, scarce phytoplankton and sea-ice biota. In summary, larval krill exhibited several overwintering behaviors: (1) flexible feeding, (2) flexible morphology (i.e., delayed development), (3) flexible physiology (i.e., increased intermolt period, reduced growth), (4) moderate lipid storage, and (5) ability to withstand starvation by combusting body C and N. Because most larvae did not shrink in length, this measure may not be a good indicator of the body combustion strategy. At these high latitudes, sea-ice biota may not be a primary source of food during winter, but progressively more important in spring as irradiance levels increase. Winter survivors during 2001 resulted in a significant recruitment to the juvenile size class during spring. © 2004 Elsevier Ltd. All rights reserved.",2-s2.0-9744247720
"Donnelly J., Kawall H., Geiger S.P., Torres J.J.","Metabolism of Antarctic micronektonic crustacea across a summer ice-edge bloom: Respiration, composition, and enzymatic activity",2004,"Deep-Sea Research Part II: Topical Studies in Oceanography","51","17-19",,"2225","2245",,"10.1016/j.dsr2.2004.07.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744247717&doi=10.1016%2fj.dsr2.2004.07.003&partnerID=40&md5=42277085e90596d4793826347f238096","The Antarctic marginal ice zone is an important oceanic front separating the pack-ice and open-water environments. During summer, the retreating pack ice creates a meltwater lens in the euphotic zone, allowing primary producers and microheterotrophs to flourish in a discrete bloom just seaward of the retreating ice edge that lasts about 60 days. The purpose of the present study was to see if the ice-edge bloom had a discernible effect on the metabolism and physiological condition of Antarctic micronekton similar to that observed in zooplankton species. We also wished to assess the importance of the summer season to species' life cycles. Two major data sets were collected on 25 species in the following taxonomic groups: amphipods, cephalopods, decapods, euphausiids, isopods, mysids, ostracods, and polychaetes. The first data set described the metabolic rates of individuals in areas of the marginal ice zone with widely different levels of chlorophyll biomass to investigate the effect of the ice-edge bloom on metabolism. Additionally, summer metabolic rates were compared with data from other seasons. The second data set detailed the levels of protein, water, ash, RNA and DNA, and the activities of metabolic enzymes (citrate synthase and malate dehydrogenase) to examine the efficacy of biochemical indices as predictive tools for metabolism. Results suggested that the mobility of the micronektonic species eliminated most direct effects of the bloom on metabolism. Individuals captured in very different productivity regimes showed few significant differences in the metabolic indicators listed above. Isolated cases of changes in body composition and enzyme activity, however, implied that longer-term effects of the bloom may be exhibited. Seasonal increases in metabolism from winter to summer were observed in the euphausiids Euphausia superba, E. triacantha, and Thysanoessa macrura and the amphipod Vibilia stebbingi. It was concluded that the seasonal shifts were indicative of a ""type 2"" or compromise overwintering strategy whereby metabolism drops without an accompanying dormant state. Protein content and MDH activity were found to be the best predictors of respiration rate, while nucleic acid measures only correlated with respiration in immature specimens. © 2004 Elsevier Ltd. All rights reserved.",2-s2.0-9744247717
