Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,EID
"Loeb V., Hofmann E.E., Klinck J.M., Holm-Hansen O.","Hydrographic control of the marine ecosystem in the South Shetland-Elephant Island and Bransfield Strait region",2010,"Deep-Sea Research Part II: Topical Studies in Oceanography","57","7-8",,"519","542",,"10.1016/j.dsr2.2009.10.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949775395&doi=10.1016%2fj.dsr2.2009.10.004&partnerID=40&md5=95af820106a7bdc2d1049caa87eca3b5","The South Shetland-Elephant Island and Bransfield Strait region of the West Antarctic Peninsula is an important spawning and nursery ground of Antarctic krill (Euphausia superba) and is an important source of krill to the Southern Ocean. Krill reproductive and recruitment success, hence supply of krill to predator populations locally and in downstream areas, are extremely variable on interannual and longer time scales. Interannual ecosystem variability in this region has long been recognized and thought related to El Niño Southern Oscillation (ENSO) events, but understanding of how has been limited by the hydrographic complexity of the region and lack of appropriate ocean-atmosphere interaction models. This study utilizes multidisciplinary data sets collected in the region from 1990 to 2004 by the U.S. Antarctic Living Marine Resources (AMLR) Program. We focus on hydrographic conditions associated with changes in the distribution, abundance and composition of salp- and copepod-dominated zooplankton assemblages during 1998 and 1999, years characterized respectively by a strong El Niño event and La Niña conditions. We provide detailed analyses of hydrographic, biological and ecological conditions during these dichotomous years in order to identify previously elusive oceanographic processes underlying ecosystem variability. We found that fluctuations between salp-dominated coastal zooplankton assemblages and copepod-dominated oceanic zooplankton assemblages result from the relative influence of Weddell Sea and oceanic waters and that these fluctuations are associated with latitudinal movement of the Southern Antarctic Circumpolar Current Front (sACCf). Latitudinal movements of the sACCf can be explained by meridional atmosphere teleconnections instigated in the western tropical Pacific Ocean by ENSO variability and are consistent with out-of-phase forcing in the South Pacific and South Atlantic Oceans by the Antarctic Dipole high-latitude climate mode. During El Niño decreased northwest winds, equatorward movement of the sACCf and an intensified Weddell Gyre allow Weddell Sea water to flow into eastern Bransfield Strait. During these periods mixing between oceanic and coastal waters is reduced, chlorophyll a concentrations are low, salps numerically dominate the zooplankton, and krill recruitment success is poor. During La Niña increased and more frequent northwest winds and poleward movement of the sACCf allows increased influence of oceanic waters and mixing of these with cold coastal waters. These periods are characterized by numerical dominance of copepods, elevated concentrations of oceanic zooplankton taxa and phytoplankton blooms that promote krill reproduction and recruitment success. Hydrographic and ecological changes after the 1998 El Niño are associated with a shift from frequent El Niños to the prevalence of La Niña and neutral conditions and conform to a decadal-scale climate regime shift in the Antarctic Peninsula region. © 2009 Elsevier Ltd. All rights reserved.",2-s2.0-77949775395
"Chapman E.W., Hofmann E.E., Patterson D.L., Fraser W.R.","The effects of variability in Antarctic krill (Euphausia superba) spawning behavior and sex/maturity stage distribution on Adélie penguin (Pygoscelis adeliae) chick growth: A modeling study",2010,"Deep-Sea Research Part II: Topical Studies in Oceanography","57","7-8",,"543","558",,"10.1016/j.dsr2.2009.10.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949656190&doi=10.1016%2fj.dsr2.2009.10.005&partnerID=40&md5=c37e89d0909634b4b43a8a8b6cbc5553","Factors that control variability in energy density of Antarctic krill (Euphausia superba) populations, and the consequences of this variability for growth and fledging mass of Adélie penguin (Pygoscelis adeliae) chicks, were investigated using an individual-based energetics model. Lipid content as a function of sex/maturity stage and season was used to calculate the energy density of krill ingested by chicks. Simulations tested the influence of variability in krill size-class distribution, sex-ratio, length-at-maturity, and the timing of spawning on krill population energy density and penguin chick fledging mass. Of the parameters included in simulations, variability in the timing of krill spawning had the greatest influence on predicted Adélie penguin fledging mass, with fledging mass decreasing from 3.30 to 2.92 kg when peak spawning was shifted from early December to early March. Adélie penguin chicks that fledge from colonies along the western Antarctic Peninsula (wAP) and survive to recruit into the breeding population are 0.117 kg heavier than those that do not survive to breed. Thus, it appears that small differences in fledging mass potentially have significant implications for Adélie penguin chick survivorship. Therefore, the timing of krill spawning may have important consequences for Adélie penguins, and other top-predator species, that may time critical activities to coincide with a period of dependable prey availability with maximum energy density. © 2009 Elsevier Ltd.",2-s2.0-77949656190
"Fauchald P.","Spatial interaction between seabirds and prey: Review and synthesis",2009,"Marine Ecology Progress Series","391",,,"139","151",,"10.3354/meps07818","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349762212&doi=10.3354%2fmeps07818&partnerID=40&md5=80e6c278c28f9222cef86d9628a036b6","The Ideal Free Distribution theory predicts a close spatial match between predators and prey. Studies have shown that seabird and prey distribution seldom conforms with this prediction. In this study, I review recent theoretical advances in spatial predator-prey interactions and relate these with studies of seabirds and pelagic schooling fish and crustaceans. Studies on seabirds and prey have generally assumed that prey are nonresponsive. Predator-prey interactions should, however, be viewed as a 2-way spatial game where seabirds track concentrations of prey while prey move away from areas with high risk of predation. The outcome of the game depends on how seabirds and prey are spatially constrained. Constraints include the spatial distribution of resources, interspecific competition, the location of spawning and breeding areas, and limitations on diving depth. Although game theoretic models can explain some general aspects of the spatial interaction, the spatial distribution of seabirds and prey is generally much more aggregated and elusive than can be expected from the game theoretic equilibrium. This is because spatial pattern is formed through selforganizing behavior that includes schooling, local enhancement and area-restricted search (ARS). Schooling and local enhancement are processes with strong positive density dependence that destabilize the predator-prey interaction locally. However, the unstable local dynamics might be stabilized by spatial constraints and the effects of ARS processes at large scales.",2-s2.0-70349762212
"Tarling G.A., Cuzin-Roudy J., Wootton K., Johnson M.L.","Egg-release behaviour in Antarctic krill",2009,"Polar Biology","32","8",,"1187","1194",,"10.1007/s00300-009-0617-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349849646&doi=10.1007%2fs00300-009-0617-2&partnerID=40&md5=716ac5f9f2b4d442f03de3652db8c1af","The process of egg release is a complex and crucial step in the life cycle of euphausiids, especially with regards mortality and recruitment success. We examined this process in Antarctic krill (Euphausia superba) in terms of the functioning of the female genital apparatus and associated swimming behaviour. A tethering technique combined with video analysis was used to make observations of three females during the release process. We found eggs were steadily extruded over a period of up to 10 h, during which time the krill released between 1,600 and 4,000 eggs and the ovary reduced by a half in length and a third in height. Eggs were mainly released individually or, less commonly, in batches of between 2 and 4 eggs. Release rates were between 5 and 30 eggs min-1. The steady release of eggs fits well with histological evidence that mature oocytes must pass individually through tight genital ducts with narrow apertures, before coming in to close contact with the sperm plug for fertilisation, and then expulsion from the thelycum as fertilised eggs. During spawning, the female alternated between slow and rapid rates of pleopod beating with egg release occurring at the moment of beat acceleration. At the point of release, the descent of the egg was accelerated through downward beats of the 7th thoracic leg. The cyclic pattern in pleopod beat-rate during spawning may alter swimming performance and contribute to the widely reported sex- and maturity-based biases within krill swarms. © Springer-Verlag 2009.",2-s2.0-70349849646
"Marrari M., Daly K.L., Hu C.","Spatial and temporal variability of SeaWiFS chlorophyll a distributions west of the Antarctic Peninsula: Implications for krill production",2008,"Deep-Sea Research Part II: Topical Studies in Oceanography","55","3-4",,"377","392",,"10.1016/j.dsr2.2007.11.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40249104593&doi=10.1016%2fj.dsr2.2007.11.011&partnerID=40&md5=a65184b905c725bdd9460f0f5ee719fb","SeaWiFS chlorophyll a distributions between 1997 and 2004 were investigated in relation to sea-ice dynamics for waters west of the Antarctic Peninsula (55-75°S, 50-80°W) in order to better understand the reproductive patterns and recruitment success of the Antarctic krill, Euphausia superba. Climatology patterns showed that the Bellingshausen Sea and Marguerite Bay region usually had higher chlorophyll a concentrations, which persisted throughout austral spring and summer, compared with more northern regions along the Antarctic Peninsula and the western Scotia Sea. These predictable and long-lasting phytoplankton accumulations could provide krill with the food levels required for successful reproduction and larval survival. Unusually high krill reproduction in 2000/2001 was coincident with above-average chlorophyll a concentrations throughout most of the study area and resulted in the largest juvenile recruitment (in 2001/2002) since 1981. High larval densities (up to 132 ind m-3) at the shelf break along the Antarctic Peninsula may have resulted, in part, from krill spawning in the Bellingshausen Sea. In general, ice-edge blooms were only a significant feature in the southern sectors of our study area, particularly in the Bellingshausen Sea and, thus, may not support krill reproduction in the northern Peninsula region as previously believed. Instead, phytoplankton blooms during spring in the northern region appeared to be governed by shelf-break processes, such as upwelling of iron-rich deep water. Interannual differences in sea ice also probably contributed to the variability in larval krill abundances observed in Marguerite Bay. Sea ice melted early in 2000/2001, allowing elevated phytoplankton blooms to develop. In contrast, sea ice persisted throughout spring and summer 2001/2002 limiting phytoplankton accumulation, particularly in southern Marguerite Bay. Thus, the early and extended availability of elevated chlorophyll a concentrations during spring and summer 2000/2001, particularly in the vicinity of Marguerite Bay and to the south in the Bellingshausen Sea, as well as reduced sea ice in coastal areas, likely supported the unusually high densities of larval krill observed during fall in waters west of the Antarctic Peninsula. © 2007 Elsevier Ltd. All rights reserved.",2-s2.0-40249104593
"Kock K.-H., Pshenichnov L., Jones C.D., Gröger J., Riehl R.","The biology of the spiny icefish Chaenodraco wilsoni Regan, 1914",2008,"Polar Biology","31","3",,"381","393",,"10.1007/s00300-007-0366-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38049071645&doi=10.1007%2fs00300-007-0366-z&partnerID=40&md5=0a7c9eb1108d534efb8ed893905768d4","The most abundant ice fish species observed in catches off the northern tip of the Antarctic Peninsula in the last 25-30 years has been the spiny ice fish Chaenodraco wilsoni Regan 1914. C. wilsoni has been exploited on a commercial scale from the late 1970s to the end of the 1980s off Joinville-D'Urville Islands (CCAMLR Statistical Subarea 48.1) and in the Cosmonauts and Cooperation Seas and Prydz Bay in the Indian Ocean sector (CCAMLR Statistical Division 58.4.2). This paper presents new information on biological features and life history characteristics of C. wilsoni, based on research survey collections along the northern Antarctic Peninsula in 2006 and 2007 and samples taken in the commercial fishery in 1987. Length frequency compositions from the research surveys demonstrated that fish 21-34 cm long predominated in the catches. Sexual maturity is attained at 24-25 cm. Absolute fecundity and relative fecundity is low (1,000-2,500 eggs; 6-12 eggs). Oocyte diameter varied from 4.0 to 4.9 mm very close to spawning. Spawning at the tip of the Antarctic Peninsula is likely to occur in October-November. Remotely operated vehicle deployments in the northern Weddell Sea demonstrated that C. wilsoni exhibit parental nest guarding where males protect the eggs. The incubation period is likely to be 8 months long. Fish feed primarily on Antarctic krill (Euphausia superba) in the Antarctic Peninsula region and in the Cosmonauts and Cooperation Seas while fish take ice krill (Euphausia crystallorophias), Pleuragramma antarcticum and myctophids to some extent in other areas. Age determination still awaits validation. Preliminary ageing attempts suggested a maximum age of about 8-10 years. © 2007 Springer-Verlag.",2-s2.0-38049071645
"Reid W.D.K., Clarke S., Collins M.A., Belchier M.","Distribution and ecology of Chaenocephalus aceratus (Channichthyidae) around South Georgia and Shag Rocks (Southern Ocean)",2007,"Polar Biology","30","12",,"1523","1533",,"10.1007/s00300-007-0313-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948842344&doi=10.1007%2fs00300-007-0313-z&partnerID=40&md5=88fbdef530d3e412f94d0138b3c63068","Chaenocephalus aceratus (Family Channicthyidae) is one of the dominant species of demersal fish living on the South Georgia shelf where it is caught in low numbers as by-catch in the mackerel icefish and Antarctic krill commercial fisheries. Data collected during 14 demersal fish surveys, from 1986 to 2006, are analysed to investigate biomass, distribution, growth and diet. Biomass estimates from a swept area method ranged from 4,462 to 28,740 tonnes on the South Georgia and Shag Rock shelves although few fish were caught at Shag Rocks. Analysis of length frequency data indicated that growth was fast in the first five years with males and females attaining lengths at first spawning of 440 mm TL and 520 mm TL. The diet was comprised of fish and crustaceans, with an ontogenetic shift in diet from Euphausia superba and mysids to benthic fish and decapods observed to begin at 250 mm TL. In larger fish (>500 mm TL) the diet was dominated by fish. C. aceratus diet is sufficiently different from the other species of channichthyids around South Georgia to suggest that these species have undergone resource partitioning. © 2007 Springer-Verlag.",2-s2.0-34948842344
"Tarling G.A., Cuzin-Roudy J., Thorpe S.E., Shreeve R.S., Ward P., Murphy E.J.","Recruitment of Antarctic krill Euphausia superba in the South Georgia region: Adult fecundity and the fate of larvae",2007,"Marine Ecology Progress Series","331",,,"161","179",,"10.3354/meps331161","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947109411&doi=10.3354%2fmeps331161&partnerID=40&md5=0a0a28910810f632e18b6a664aaa573e","The high concentration of adult Antarctic krill Euphausia superba Dana around South Georgia, Antarctica, is a product of immigration and not local recruitment. We investigated whether reproduction and early larval development are the cause of local recruitment failure. It was found that the majority of adult females were reproductively active in summer and that there was a comparatively high investment in the ovary, reaching up to 46 % of the total wet weight of the krill. The corresponding egg batches were amongst the largest ever reported for E. superba. A semi-empirical model predicted that 11 % of females completed just 1 spawning episode per year, 60 % completed 2, and 29 % completed 3 or more. On average, a South Georgian krill released 12 343 eggs yr-1. The eggs were unable to complete the descent-ascent developmental cycle on-shelf because the bathymetry was too shallow but, off-shelf, they were predicted to sink to between 490 and 520 m and return to the surface either as a metanauplius or 1st calyptopis stage with plenty of energy reserves remaining. Feeding conditions were adequate for the development of later larval stages once these reserves were exhausted. Although net surveys found calyptopis and early stage furcilia in the vicinity of South Georgia, numbers were mostly lower than predicted. Overall, reproduction or early stage development are successful in this region, leaving predation on larvae and advective export during winter as the main potential causes of local recruitment failure. © Inter-Research 2007.",2-s2.0-33947109411
"Fach B.A., Klinck J.M.","Transport of Antarctic krill (Euphausia superba) across the Scotia Sea. Part I: Circulation and particle tracking simulations",2006,"Deep-Sea Research Part I: Oceanographic Research Papers","53","6",,"987","1010",,"10.1016/j.dsr.2006.03.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745713142&doi=10.1016%2fj.dsr.2006.03.006&partnerID=40&md5=4ee27dd55273e8bf6d36b9ca72fef785","The Harvard Ocean Prediction System (HOPS) is configured to simulate the circulation of the Scotia Sea and environs. This is part of a study designed to test the hypothesis that Antarctic krill (Euphausia superba) populations at South Georgia in the eastern Scotia Sea are sustained by import of individuals from upstream regions, such as the western Antarctic Peninsula. Comparison of the simulated circulation fields obtained from HOPS with observations showed good agreement. The surface circulation, particularly through the Drake Passage and across the Scotia Sea, matches observations, with its northeastward flow characterized by three high-speed fronts. Also, the Weddell Sea and the Brazil Current, and their associated transports match observations. In addition, mesoscale variability, an important component of the flow in this region, is found in the simulated circulation and the model is overall well suited to model krill transport. Drifter simulations conducted with HOPS showed that krill spawned in areas coinciding with known krill spawning sites along the west Antarctic Peninsula continental shelf can be entrained into the Southern Antarctic Circumpolar Current Front (SACCF). They are transported across the Scotia Sea to South Georgia in 10 months or less. Drifters originating on the continental shelf of the Weddell Sea can reach South Georgia as well; however, transport from this region averages about 20 months. Additional simulations show that such transport is sensitive to changes in wind stress and the location of the SACCF. The results of this study show that krill populations along the Antarctic Peninsula and the Weddell Sea are possible source populations that can provide krill to the South Georgia population. However, successful transport of krill to South Georgia is shown to depend on a multitude of factors, such as the location of the spawning area and timing of spawning, and variations in the location of the SACCF. Therefore, this study provides insight into which environmental factors control the successful transport of krill across the Scotia Sea and with it a better understanding of krill distribution in the region. © 2006 Elsevier Ltd. All rights reserved.",2-s2.0-33745713142
"Fach B.A., Hofmann E.E., Murphy E.J.","Transport of Antarctic krill (Euphausia superba) across the Scotia Sea. Part II: Krill growth and survival",2006,"Deep-Sea Research Part I: Oceanographic Research Papers","53","6",,"1011","1043",,"10.1016/j.dsr.2006.03.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745699115&doi=10.1016%2fj.dsr.2006.03.007&partnerID=40&md5=16383a2e2c76d50211d83d6296242d66","A time-dependent, size-structured, physiologically based krill growth model was used in conjunction with a circulation model to test the hypothesis that Antarctic krill (Euphausia superba) populations at South Georgia are sustained by import of individuals from upstream regions. Surface phytoplankton concentrations along the simulated drifter trajectories were extracted from historical Coastal Zone Color Scanner (CZCS) measurements and sea ice biota concentrations were calculated from sea ice concentration and extent extracted along drifter trajectories from Special Sensor Microwave/Imager measurements. As additional food sources, a time series of heterotrophic food was constructed from historical data, and time series of detritus concentrations were calculated using phytoplankton concentrations extracted from CZCS measurements together with measured particulate organic carbon to chlorophyll a ratios. These food resources along specified drifter trajectories were then input to the krill growth model to determine the size and viability of krill during transport from the source region to South Georgia. The krill growth model simulations showed that no single food source can support continuous growth of krill during the 58-306 days needed for transport to South Georgia. However, under the current assumptions results indicate that combinations of food sources during the transport time enhanced krill survival, with heterotrophic food and detritus being particularly important during periods of low phytoplankton concentrations. The growth model simulations also showed that larval and juvenile krill originating along the western Antarctic Peninsula can grow to 1 + (14-36 mm) and 2 + (26-45 mm) age and size classes observed at South Georgia during the time needed for transport to this region. Krill originating in the Weddell Sea need 20 months for transport, which allows retention in a potentially high food environment, provided by sea ice, for almost 1 year. Krill then complete transport to South Georgia in the following year and larval and juvenile krill grow to 2 + (26-45 mm) and 3 + (35-60 mm) age and size classes during transport. The results of this study show that the successful transport of krill to South Georgia depends on a multitude of factors, such as the location of the spawning area and timing of spawning, food concentrations during transport, predation, and variations in the location of the Southern Antarctic Circumpolar Current Front (SACCF) and in sea ice extent. © 2006 Elsevier Ltd. All rights reserved.",2-s2.0-33745699115
"Taki K., Hayashi T., Naganobu M.","Characteristics of seasonal variation in diurnal vertical migration and aggregation of Antarctic krill (Euphausia superba) in the Scotia Sea, using Japanese fishery data",2005,"CCAMLR Science","12",,,"163","172",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-28044451305&partnerID=40&md5=9bdcae2aebcbf3d049f848f1c56cfdfc","Seasonal variation in the diurnal vertical migration and aggregation of Antarctic krill (Euphausia superba) associated with the daylight phase over the diurnal cycle (i.e. brightness categories) was examined for the Scotia Sea (South Shetland Islands (SS), South Orkney Islands (SO) and South Georgia (SG) areas) using Japanese fishery data. Average trawling depth usually showed a marked diurnal change during summer and winter in SS and SO. Daily average trawling depth tended to be shallower during austral summer and early autumn, deepened gradually from autumn and reached maximum depth in winter in the Scotia Sea, shifting to shallower depths again in early spring. The average catch-per-unit-effort (CPUE) was highest during the day and lowest at night in autumn and winter in each area, but lower during the day in summer in SS and SO. It is suggested that the seasonal and diurnal changes in vertical migration and aggregation of krill are closely related to its feeding and spawning ecology and avoidance of visual predators.",2-s2.0-28044451305
"Murphy E.J., Thorpe S.E., Watkins J.L., Hewitt R.","Modeling the krill transport pathways in the Scotia Sea: Spatial and environmental connections generating the seasonal distribution of krill",2004,"Deep-Sea Research Part II: Topical Studies in Oceanography","51","12-13 SPEC.ISS.",,"1435","1456",,"10.1016/j.dsr2.2004.06.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-7944221042&doi=10.1016%2fj.dsr2.2004.06.019&partnerID=40&md5=c757eeaa42e341eaa8da6a94dfa4e8b6","A coupled physical-biological model analysis was undertaken to examine the seasonal development of the distribution of antarctic krill (Euphausia superba Dana) in the Scotia Sea. The origin and fate of krill observed during the CCAMLR 2000 survey were studied using output from the OCCAM model. Lagrangian particle tracking for the period prior to the survey showed the expected dominance of the west to east flow of material associated with the main direction of the current flow, but there was no simple association of particle transport with any of the fronts of the Antarctic Circumpolar Current. Most of the krill were associated with areas to the south of the Antarctic Circumpolar Current in the Weddell-Scotia Confluence (WSC) and farther east in Weddell Sea-influenced waters. Examining the pathways of krill transport in relation to satellite-derived sea-ice distributions suggests that particles present in the high krill biomass regions in January would have come from areas that were covered by sea-ice during late winter/early spring (September-October). The results of Eulerian grid-based simulations of the development of the biomass distribution after the survey period showed transport of particles around South Georgia, probably in association with the Southern Antarctic Circumpolar Current Front. However, many of the krill encountered in the eastern Scotia Sea would have exited toward the east, passing north of the South Sandwich Islands, probably in association with the Southern Boundary of the Antarctic Circumpolar Current and Weddell Sea waters that penetrate to the north in this area. These krill may return to more southern regions where further spawning is possible in later years. Simulations of particle tracks that included diurnal vertical migration showed that krill behavior could modify the pathways of transport, although the current flows probably dominate the movement of krill in open ocean regions. This study suggests that the summer distribution of krill in the Scotia Sea is connected to the winter sea-ice distribution and probably to the pattern and rate of the spring sea-ice retreat. Many of the krill in the survey region in the summer of 1999/2000 came from under the sea-ice in the eastern Scotia Sea, the southern Scotia Arc, and the northern Weddell Sea. This highlights that the spatial association of the sea-ice with the Weddell-Scotia Confluence and frontal regions of the Antarctic Circumpolar Current during winter and spring will be crucial in determining the summer krill distribution. Variation in the extent and timing of sea-ice retreat, and fluctuations in Weddell-Scotia Confluence and Scotia Sea flows, will change the pathways of transport resulting in large changes in the distribution of the krill during summer. © 2004 Elsevier Ltd. All rights reserved.",2-s2.0-7944221042
"Smith M.A., Hubert W.A., Barrows F.T.","Failure of a Plant-and-Krill-Based Diet to Affect the Performance of Yellowstone Cutthroat Trout Broodfish",2004,"North American Journal of Aquaculture","66","1",,"61","69",,"10.1577/A03-017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0442281677&doi=10.1577%2fA03-017&partnerID=40&md5=629ed2c226e44c49c622f573b797813f","We compared the performance of Yellowstone cutthroat trout Oncorhynchus clarki bouvieri broodfish when fed a diet with corn Zea mays gluten meal, wheat Triticum spp. gluten meal, and krill Euphausia superba protein sources relative to two fish meal diets. We hypothesized that the plant-and-krill-based diet would lead to a greater bioavailability of trace minerals and result in better broodfish condition, greater egg fertilization rates, increased survival of embryos to the swim-up stage, and increased egg mineral content. The three diets were fed to three replicate lots of 2-year-old, captive-reared fish for a 10-month period prior to spawning. None of the measured characteristics of broodfish condition differed significantly among diets. We found no significant differences among diets in rates of egg fertilization or survival of embryos to the swim-up stage. Manganese levels were lower in the eggs of fish fed one of the fish meal diets, but that was the only measure of egg content with a significant difference among diets. The experiment did not indicate that the plant-and-krill protein diet was better than fish-meal-based diets relative to the physiological condition of broodfish or the reproductive capabilities of Yellowstone cutthroat trout broodfish reared in captivity.",2-s2.0-0442281677
"Hirano Y., Matsuda T., Kawaguchi S.","Breeding antarctic krill in captivity",2003,"Marine and Freshwater Behaviour and Physiology","36","4",,"259","269",,"10.1080/10236240310001614448","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0942289002&doi=10.1080%2f10236240310001614448&partnerID=40&md5=99eb11e9bb95a5453e08b39e6ca3816e","Antarctic krill were maintained in large aquaria at Port of Nagoya Aquarium, Japan, under controlled photoperiod and were fed on phytoplankton and enriched animal feed. Maturation and spawning were induced after the light : dark (L : D) cycle was increased from 8 : 16 or 12 : 12 to 24 : 0, or when the L : D cycle was held constant at 14 : 10. This study is one of the first studies that demonstrate initiation of maturation and spawning events of krill under controlled photoperiod. Out of three experimental batches of krill, a total of 28 spawning events were observed. The mean number of eggs per event was 1424 with a range between 139 and 3458. The mean hatching success per batch was 19.1%. The relation between photoperiod and maturity/spawning is discussed. Furthermore, hatching is compared to previous studies and the reason for the low success is discussed.",2-s2.0-0942289002
"Hofmann E.E., Hüsrevoǧlu Y.S.","A circumpolar modeling study of habitat control of Antarctic krill (Euphausia superba) reproductive success",2003,"Deep-Sea Research Part II: Topical Studies in Oceanography","50","22-26",,"3121","3142",,"10.1016/j.dsr2.2003.07.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347447302&doi=10.1016%2fj.dsr2.2003.07.012&partnerID=40&md5=0829b7bcc4437422823cdabd425f5900","A one-dimensional, temperature-dependent model is implemented to simulate the descent-ascent cycle of Antarctic krill (Euphausia superba) embryos and larvae. Inputs to the model are monthly mean climatologies of ambient temperature and density fields obtained from the World Ocean Atlas Database for Southern Ocean waters. Simulations are done with a 1° resolution at a circumpolar scale, south of 60°S, and the results are interpolated to a 5′ grid to match the resolution of the bottom bathymetry data. Simulations of the descent-ascent cycle using environmental conditions corresponding to the Antarctic krill spawning season (December-March) resulted in unconstrained success in completion of the cycle in water deeper than 1000 m. Continental shelf regions favorable to successful hatching of Antarctic krill embryos are limited to areas along the west Antarctic Peninsula, large areas in the Bellingshausen and Amundsen Seas, offshore of Wilkes Land, and to the east and west of Prydz Bay. These are regions where the Southern Antarctic Circumpolar Current Front is along the shelf slope, the Antarctic Slope Front is absent, and Circumpolar Deep Water is present. The effect of seasonal variability in temperature on the descent-ascent cycle tends to enhance the probability of success in regions offshore of Wilkes Land, Queen Maud Land, and the eastern shelf of the Antarctic Peninsula later in the spawning season. The simulations show that success of the descent-ascent cycle is sensitive to initial embryo diameter and larval ascent rate. Initial embryo diameter may provide an additional constraint on success of the descent-ascent cycle, especially in continental shelf waters, where small embryos tend to encounter the bottom before hatching. The circumpolar distributions of simulated embryo hatching depth and larval success show that all regions of the Antarctic are not equal in the ability to support successful completion of the Antarctic krill descent-ascent cycle, which has implications for the overall circum-Antarctic krill distribution and for the development of nutrient and material budgets, especially for Antarctic continental shelf areas. © 2003 Elsevier Ltd. All rights reserved.",2-s2.0-0347447302
"Siegel V., Bergström B., Mühlenhardt-Siegel U., Thomasson M.","Demography of krill in the Elephant Island area during summer 2001 and its significance for stock recruitment",2002,"Antarctic Science","14","2",,"162","170",,"10.1017/S095410200200072X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036260574&doi=10.1017%2fS095410200200072X&partnerID=40&md5=19b7adf9567f4ab0085d09f45d5f68af","A net sampling survey was carried out for krill in a standard station grid around Elephant Island during 27 January to 4 February 2001. In comparison with recent years the station grid was extended south, where a large proportion of small size classes, one-year-old juvenile krill was found. Results show a spatial separation of the juvenile krill and the spawning stock. Krill density was significantly higher than during the past years (229 krill 1000 m-3 or 13.0 g m-2). The proportional recruitment index for the entire survey area for the 1999/2000 year class was R1 = 0.573, which is among the highest values recorded during the past 20 years. The maturation index (based on the proportion of gravid stages) was G = 0.99, indicating an early initiation of the spawning season. The results indicate a turning point after a succession of years with poor recruitment success and low stockbiomass. This is thought to be the first step for a successful spawning event and a later potential recruitment success of the 2000/01 year-class. The spatial extent of the station grid is discussed in the light of a representative coverage of the stock and the estimated recruitment index.",2-s2.0-0036260574
"Endo Y., Asari H., Watanuki Y., Kato A., Kuroki M., Nishikawa J.","Biological characteristics of euphausiids preyed upon by Adélie penguins in relation to sea-ice conditions in Lützow-Holm Bay, Antarctica",2002,"Polar Biology","25","10",,"730","738",,"10.1007/s00300-002-0410-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036929806&doi=10.1007%2fs00300-002-0410-y&partnerID=40&md5=c7ba4bf32048d7f8c09fd1216cd61731","We examined the biological characteristics of euphausiids found in the stomachs of Adélie penguins in relation to sea-ice conditions in Lützow-Holm Bay over three seasons. Euphausiids, especially Euphausia superba, proved to be a staple food for Adélie penguins irrespective of the ice condition. Body length land maturity-stage compositions of euphausiids were different among seasons, probably reflecting sea-ice condition in summer. The mean body length decreased and maturity regressed during each season in E. superba, which was partly attributable to the selective feeding on large, mature female krill by Adélie penguins. The 1995/1996 year class of E. superba, which was spawned when the sea ice was most developed, was strong and conspicuous in the 1996/1997 and 1997/1998 seasons. This vigor indicates that sea ice provided females with good spawning conditions and larvae with good growth and survival rates.",2-s2.0-0036929806
"Cuzin-Roudy J.","Seasonal reproduction, multiple spawning, and fecundity in northern krill, Meganyctiphanes norvegica, and Antarctic krill, Euphausia superba",2000,"Canadian Journal of Fisheries and Aquatic Sciences","57","SUPPL. 3",,"6","15",,"10.1139/cjfas-57-S3-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034511939&doi=10.1139%2fcjfas-57-S3-6&partnerID=40&md5=2c36f33766a9e47f5c74740f5c06fa39","Both northern krill, Meganyctiphanes norvegica, and Antarctic krill, Euphausia superba, release eggs seasonally in multiple spawning events. Fecundity estimates were determined based on counts of mature oocytes in the ovary of females in preserved field samples. Principal components analysis and allometry were used to analyze the covariation of egg-batch size with female characteristics. In both krill species, egg-batch size scaled isometrically with ovarian weight but showed a positive allometry with body size. Predicted egg-batch size ranged from 200 to 4000 eggs for M. norvegica of 25.5-35 mm body length and from 1500 to 6000 eggs for E. superba of 36-55 mm. Allometric relationships can be used to predict annual fecundity from size structure data of krill populations. In this study, the effect of temperature on the duration of molting and spawning cycles was used to infer a number of reproductive cycles per year, taking into account climate and seasonal variation.",2-s2.0-0034511939
